"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","order","family","genus","class","species","redlist","status","hab","ecoregion"
"346",670762,670762,670746,"Species","Sterna paradisaea","Pontoppidan, 1763",137165,11,1,"Chordata","Charadriiformes","Sternidae","Sterna","Aves","Sterna paradisaea",TRUE,"LC",NA,"Sao Pedro and Sao Paulo Islands"
"347",672278,672278,770506,"Genus","Syracosphaera","Lohmann, 1902",115084,3,1,"Haptophyta","Syracosphaerales","Syracosphaeraceae","Syracosphaera","Prymnesiophyceae",NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"348",673740,673740,518733,"Species","Thalassomyces umbellatus","(Boschma)",838364,1,1,"Sarcomastigophora",NA,"Ellobiospidae","Thalassomyces","Phytomastigophorea","Thalassomyces umbellatus",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"349",673762,673762,769815,"Species","Thalia democratica","(Forskål, 1775)",137279,2,1,"Chordata","Salpida","Salpidae","Thalia","Thaliacea","Thalia democratica",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"350",674162,674162,519480,"Species","Thunnus albacares","(Bonnaterre, 1788)",127027,779,4,"Chordata","Perciformes","Scombridae","Thunnus","Actinopteri","Thunnus albacares",TRUE,"NT",NA,"Sao Pedro and Sao Paulo Islands"
"351",679113,679113,429892,"Species","Cuspidaria parva","Verrill & Bush, 1898",139452,2,2,"Mollusca",NA,"Cuspidariidae","Cuspidaria","Bivalvia","Cuspidaria parva",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"352",681075,681075,413847,"Species","Bunodosoma cangicum","Belém & Preslercravo, 1973",292701,1,1,"Cnidaria","Actiniaria","Actiniidae","Bunodosoma","Anthozoa","Bunodosoma cangicum",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"353",682209,682209,771569,"Genus","Cyclopecten","A. E. Verrill, 1897",138317,1,1,"Mollusca","Pectinoida","Propeamussiidae","Cyclopecten","Bivalvia",NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"354",686368,686368,755155,"Species","Pegea confoederata","(Forskål, 1775)",137266,1,1,"Chordata","Salpida","Salpidae","Pegea","Thaliacea","Pegea confoederata",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"355",695226,695226,395573,"Species","Abylopsis tetragona","(Otto, 1823)",135403,2,1,"Cnidaria","Siphonophorae","Abylidae","Abylopsis","Hydrozoa","Abylopsis tetragona",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"356",695236,695236,1012978,"Genus","Acanthephyra","A. Milne-Edwards, 1881",107018,1,1,"Arthropoda","Decapoda","Acanthephyridae","Acanthephyra","Malacostraca",NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"357",695238,695238,695236,"Species","Acanthephyra curtirostris","Wood-Mason & Alcock, 1891",107579,3,1,"Arthropoda","Decapoda","Acanthephyridae","Acanthephyra","Malacostraca","Acanthephyra curtirostris",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"358",695241,695241,695236,"Species","Acanthephyra stylorostratis","(Spence Bate, 1888)",107583,2,1,"Arthropoda","Decapoda","Acanthephyridae","Acanthephyra","Malacostraca","Acanthephyra stylorostratis",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"359",695347,695347,398744,"Species","Agalma elegans","(Sars, 1846)",135484,1,1,"Cnidaria","Siphonophorae","Agalmatidae","Agalma","Hydrozoa","Agalma elegans",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"360",695736,695736,406160,"Species","Aristaeomorpha foliacea","(Risso, 1827)",158326,1,1,"Arthropoda","Decapoda","Aristeidae","Aristaeomorpha","Malacostraca","Aristaeomorpha foliacea",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"361",695904,695904,739606,"Species","Bassia bassensis","(Quoy & Gaimard, 1833)",135404,1,1,"Cnidaria","Siphonophorae","Abylidae","Bassia","Hydrozoa","Bassia bassensis",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"362",695977,695977,751062,"Genus","Benthomangelia","Thiele, 1925",137808,4,1,"Mollusca","Neogastropoda","Mangeliidae","Benthomangelia","Gastropoda",NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"363",696231,696231,696227,"Species","Caranx crysos","(Mitchill, 1815)",126802,2,1,"Chordata","Perciformes","Carangidae","Caranx","Actinopteri","Caranx crysos",TRUE,"LC",NA,"Sao Pedro and Sao Paulo Islands"
"364",696240,696240,681292,"Genus","Carcharhinus","Blainville, 1816",105719,7,1,"Chordata","Carcharhiniformes","Carcharhinidae","Carcharhinus","Elasmobranchii",NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"365",696267,696267,769802,"Species","Caretta caretta","(Linnaeus, 1758)",137205,5,1,"Chordata","Testudines","Cheloniidae","Caretta","Reptilia","Caretta caretta",TRUE,"EN",NA,"Sao Pedro and Sao Paulo Islands"
"366",696401,696401,696396,"Species","Chaetodon striatus","Linnaeus, 1758",159663,1,1,"Chordata","Perciformes","Chaetodontidae","Chaetodon","Actinopteri","Chaetodon striatus",TRUE,"LC",NA,"Sao Pedro and Sao Paulo Islands"
"367",696573,696573,423702,"Genus","Clausocalanus","Giesbrecht, 1888",104161,2,1,"Arthropoda","Calanoida","Clausocalanidae","Clausocalanus",NA,NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"368",696655,696655,696079,"Genus","Colus","Röding, 1798",137704,1,1,"Mollusca","Neogastropoda","Buccinidae","Colus","Gastropoda",NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"369",697095,697095,849990,"Species","Diphyes bojani","(Eschscholtz, 1825)",135419,3,1,"Cnidaria","Siphonophorae","Diphyidae","Diphyes","Hydrozoa","Diphyes bojani",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"370",697334,697334,745382,"Genus","Epitonium","Röding, 1798",137943,1,1,"Mollusca","Caenogastropoda incertae sedis","Epitoniidae","Epitonium","Gastropoda",NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"371",697359,697359,439967,"Species","Erenna richardi","Bedot, 1904",135487,1,1,"Cnidaria","Siphonophorae","Erennidae","Erenna","Hydrozoa","Erenna richardi",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"372",697444,697444,442026,"Genus","Euphausia","Dana, 1850",110673,2,1,"Arthropoda","Euphausiacea","Euphausiidae","Euphausia","Malacostraca",NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"373",697593,697593,752044,"Class","Gastropoda","Cuvier, 1795",101,2,1,"Mollusca",NA,NA,NA,"Gastropoda",NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"374",698225,698225,771170,"Genus","Lensia","Totton, 1932",135365,1,1,"Cnidaria","Siphonophorae","Diphyidae","Lensia","Hydrozoa",NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"375",698414,698414,465312,"Genus","Lucifer","J.V. Thompson, 1829",106827,1,1,"Arthropoda","Decapoda","Luciferidae","Lucifer","Malacostraca",NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"376",698520,698520,698517,"Species","Madracis decactis","(Lyman, 1859)",287107,1,1,"Cnidaria","Scleractinia","Astrocoeniidae","Madracis","Anthozoa","Madracis decactis",TRUE,"LC",NA,"Sao Pedro and Sao Paulo Islands"
"377",698634,698634,470026,"Species","Mesocalanus tenuicornis","(Dana, 1849)",104468,1,1,"Arthropoda","Calanoida","Calanidae","Mesocalanus",NA,"Mesocalanus tenuicornis",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"378",698928,698928,475171,"Species","Nanomia bijuga","(Delle Chiaje, 1844)",135495,1,1,"Cnidaria","Siphonophorae","Agalmatidae","Nanomia","Hydrozoa","Nanomia bijuga",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"379",699090,699090,649737,"Species","Notostomus gibbosus","A. Milne-Edwards, 1881",212899,3,1,"Arthropoda","Decapoda","Acanthephyridae","Notostomus","Malacostraca","Notostomus gibbosus",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"380",699161,699161,778075,"Genus","Oikopleura","Mertens, 1830",103367,1,1,"Chordata","Copelata","Oikopleuridae","Oikopleura","Appendicularia",NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"381",699175,699175,753671,"Genus","Oithona","Baird, 1843",106485,2,1,"Arthropoda","Cyclopoida","Oithonidae","Oithona",NA,NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"382",699177,699177,699175,"Species","Oithona atlantica","Farran, 1908",106642,1,1,"Arthropoda","Cyclopoida","Oithonidae","Oithona",NA,"Oithona atlantica",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"383",699236,699236,481029,"Species","Oncaea media","Giesbrecht, 1891",128938,4,1,"Arthropoda","Poecilostomatoida","Oncaeidae","Oncaea",NA,"Oncaea media",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"384",699568,699568,767318,"Genus","Parazoanthus","Haddon & Shackleton, 1891",100793,1,1,"Cnidaria","Zoantharia","Parazoanthidae","Parazoanthus","Anthozoa",NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"385",699602,699602,755141,"Family","Pectinidae","Rafinesque, 1815",213,3,1,"Mollusca","Pectinoida","Pectinidae",NA,"Bivalvia",NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"386",699641,699641,699469,"Genus","Periclimenes","O.G. Costa, 1844",107035,1,1,"Arthropoda","Decapoda","Palaemonidae","Periclimenes","Malacostraca",NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"387",700248,700248,504197,"Species","Rhopalonema velatum","Gegenbaur, 1857",117865,2,1,"Cnidaria","Trachymedusae","Rhopalonematidae","Rhopalonema","Hydrozoa","Rhopalonema velatum",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"388",700632,700632,759716,"Species","Sphyraena barracuda","(Edwards, 1771)",345843,5,1,"Chordata","Perciformes","Sphyraenidae","Sphyraena","Actinopteri","Sphyraena barracuda",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"389",700827,700827,700826,"Species","Sulculeolaria quadrivalvis","de Blainville, 1830",135447,2,1,"Cnidaria","Siphonophorae","Diphyidae","Sulculeolaria","Hydrozoa","Sulculeolaria quadrivalvis",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"390",701093,701093,761657,"Genus","Tomopteris","Eschscholtz, 1825",129715,1,1,"Annelida","Phyllodocida","Tomopteridae","Tomopteris","Polychaeta",NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"391",701213,701213,522107,"Family","Trochidae","Rafinesque, 1815",443,20,1,"Mollusca",NA,"Trochidae",NA,"Gastropoda",NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"392",701404,701404,701403,"Species","Zoanthus pulchellus","(Duchassaing & Michelotti, 1860)",288840,1,1,"Cnidaria","Zoantharia","Zoanthidae","Zoanthus","Anthozoa","Zoanthus pulchellus",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"393",719182,719182,778077,"Species","Oikopleura (Coecaria) longicauda","(Vogt, 1854)",103414,4,1,"Chordata","Copelata","Oikopleuridae","Oikopleura","Appendicularia","Oikopleura (Coecaria) longicauda",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"394",738303,738303,739909,"Kingdom","Animalia",NA,2,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"395",739606,739606,1014202,"Genus","Bassia","L. Agassiz, 1862",135353,3,1,"Cnidaria","Siphonophorae","Abylidae","Bassia","Hydrozoa",NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"396",739909,739909,NA,"Superdomain","Biota",NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"397",740013,740013,696016,"Species","Boreomysis sibogae","Hansen, 1910",161368,1,1,"Arthropoda","Mysida","Mysidae","Boreomysis","Malacostraca","Boreomysis sibogae",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"398",740361,740361,413847,"Species","Bunodosoma caissarum","Corrêa in Belém, 1987",283408,1,1,"Cnidaria","Actiniaria","Actiniidae","Bunodosoma","Anthozoa","Bunodosoma caissarum",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"399",740813,740813,779778,"Species","Candeina nitida","d'Orbigny, 1839",418110,2,2,"Foraminifera","Globigerinida","Candeinidae","Candeina","Globothalamea","Candeina nitida",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"400",742969,742969,616514,"Species","Corycaeus clausi","Dahl F., 1894",128798,3,1,"Arthropoda","Poecilostomatoida","Corycaeidae","Corycaeus",NA,"Corycaeus clausi",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"401",743566,743566,750038,"Genus","Cyclostrema","Marryat, 1819",206722,2,1,"Mollusca",NA,"Liotiidae","Cyclostrema","Gastropoda",NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"402",744610,744610,435550,"Species","Discosphaera tubifer",NA,NA,1,1,"Haptophyta","Coccosphaerales","Rhabdosphaeraceae","Discosphaera","Coccolithophyceae","Discosphaera tubifer",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"403",745616,745616,625137,"Species","Euchaeta pubera","Sars G.O., 1907",104554,2,1,"Arthropoda","Calanoida","Euchaetidae","Euchaeta",NA,"Euchaeta pubera",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"404",745701,745701,745700,"Species","Eudoxoides spiralis","(Bigelow, 1911)",135424,4,1,"Cnidaria","Siphonophorae","Diphyidae","Eudoxoides","Hydrozoa","Eudoxoides spiralis",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"405",746355,746355,774534,"Species","Florisphaera profunda","Okada & Honjo, 1973",235952,9,2,"Haptophyta","Prymnesiophyceae incertae sedis",NA,"Florisphaera","Prymnesiophyceae","Florisphaera profunda",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"406",746827,746827,1024948,"Genus","Globigerina","d'Orbigny, 1826",112197,1,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerina","Globothalamea",NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"407",746828,746828,746827,"Species","Globigerina bulloides","d'Orbigny, 1826",113434,42,4,"Foraminifera","Globigerinida","Globigerinidae","Globigerina","Globothalamea","Globigerina bulloides",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"408",746839,746839,768186,"Species","Globigerinella calida","(Parker, 1962)",418106,44,5,"Foraminifera","Globigerinida","Globigerinidae","Globigerinella","Globothalamea","Globigerinella calida",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"409",746841,746841,768186,"Species","Globigerinella siphonifera","(d'Orbigny, 1839)",113440,45,4,"Foraminifera","Globigerinida","Globigerinidae","Globigerinella","Globothalamea","Globigerinella siphonifera",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"410",746849,746849,446767,"Species","Globigerinoides ruber","(d'Orbigny, 1839)",113444,98,5,"Foraminifera","Globigerinida","Globigerinidae","Globigerinoides","Globothalamea","Globigerinoides ruber",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"411",746873,746873,629048,"Species","Globorotalia crassaformis","(Galloway & Wissler, 1927)",418113,37,1,"Foraminifera","Globigerinida","Globorotaliidae","Globorotalia","Globothalamea","Globorotalia crassaformis",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"412",746877,746877,629048,"Species","Globorotalia inflata","(d'Orbigny, 1839)",113449,29,4,"Foraminifera","Globigerinida","Globorotaliidae","Globorotalia","Globothalamea","Globorotalia inflata",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"413",746878,746878,629048,"Species","Globorotalia menardii","(d'Orbigny, 1826)",113450,46,5,"Foraminifera","Globigerinida","Globorotaliidae","Globorotalia","Globothalamea","Globorotalia menardii",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"414",746880,746880,629048,"Species","Globorotalia mentum",NA,NA,1,1,"Foraminifera","Globigerinida","Globigerinidae","Globorotalia",NA,"Globorotalia mentum",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"415",746891,746891,629048,"Species","Globorotalia tumida","(Brady, 1877)",418114,21,3,"Foraminifera","Globigerinida","Globorotaliidae","Globorotalia","Globothalamea","Globorotalia tumida",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"416",746897,746897,828600,"Species","Globoturborotalita rubescens","(Hofker, 1956)",113454,46,5,"Foraminifera","Globigerinida","Globigerinidae","Globoturborotalita","Globothalamea","Globoturborotalita rubescens",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"417",746898,746898,828600,"Species","Globoturborotalita tenella","(Parker, 1958)",113455,36,4,"Foraminifera","Globigerinida","Globigerinidae","Globoturborotalita","Globothalamea","Globoturborotalita tenella",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"418",747121,747121,448306,"Genus","Gonodactylus","Berthold, 1827",205612,1,1,"Arthropoda","Stomatopoda","Gonodactylidae","Gonodactylus","Malacostraca",NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"419",747133,747133,448370,"Species","Gonyaulax spinifera","(Claparède & Lachmann) Diesing, 1866",110041,9,1,"Myzozoa","Gonyaulacales","Gonyaulacaceae","Gonyaulax","Dinophyceae","Gonyaulax spinifera",NA,NA,TRUE,"Sao Pedro and Sao Paulo Islands"
"420",750467,750467,750465,"Species","Lyonsiella formosa","Jeffreys, 1874",406051,4,2,"Mollusca",NA,"Lyonsiellidae","Lyonsiella","Bivalvia","Lyonsiella formosa",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"421",751458,751458,803202,"Family","Mermithidae","Braun, 1883",391379,1,1,"Nematoda","Mermithida","Mermithidae",NA,"Enoplea",NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"422",752411,752411,752412,"Family","Myctophidae","Gill, 1893",125498,1,1,"Chordata","Myctophiformes","Myctophidae",NA,"Actinopteri",NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"423",752443,752443,774697,"Genus","Myrianida","Milne Edwards, 1845",129659,3,1,"Annelida","Phyllodocida","Syllidae","Myrianida","Polychaeta",NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"424",752918,752918,781391,"Order","Neogastropoda","Wenz, 1938",146,2,1,"Mollusca","Neogastropoda",NA,NA,"Gastropoda",NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"425",752921,752921,793969,"Species","Neogloboquadrina dutertrei","(d'Orbigny, 1839)",113473,46,4,"Foraminifera","Globigerinida","Globorotaliidae","Neogloboquadrina","Globothalamea","Neogloboquadrina dutertrei",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"426",753974,753974,652062,"Species","Orbulina universa","d'Orbigny, 1839",113460,42,5,"Foraminifera","Globigerinida","Globigerinidae","Orbulina","Globothalamea","Orbulina universa",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"427",754946,754946,774687,"Species","Pareucalanus sewelli","(Fleminger, 1973)",360047,2,1,"Arthropoda","Calanoida","Eucalanidae","Pareucalanus",NA,"Pareucalanus sewelli",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"428",755243,755243,767926,"Species","Pentapharsodinium dalei","Indelicato & Loeblich III, 1986",109925,7,1,"Myzozoa","Peridiniales","Peridiniaceae","Pentapharsodinium","Dinophyceae","Pentapharsodinium dalei",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"429",755701,755701,491771,"Species","Phronima sedentaria","(Forskål, 1775)",103272,1,1,"Arthropoda","Amphipoda","Phronimidae","Phronima","Malacostraca","Phronima sedentaria",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"430",755991,755991,770760,"Species","Planktoniella sol","(C.G.Wallich) Schütt, 1892",196815,1,1,"Ochrophyta","Thalassiosirales","Thalassiosiraceae","Planktoniella","Bacillariophyceae","Planktoniella sol",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"431",756548,756548,496274,"Species","Pontella atlantica","(Milne Edwards, 1840)",104737,2,1,"Arthropoda","Calanoida","Pontellidae","Pontella",NA,"Pontella atlantica",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"432",759398,759398,510799,"Species","Siriella thompsonii","(H. Milne Edwards, 1837)",120216,1,1,"Arthropoda","Mysida","Mysidae","Siriella","Malacostraca","Siriella thompsonii",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"433",760435,760435,767956,"Species","Styloptocuma acuminata","(Jones, 1984)",182538,3,1,"Arthropoda","Cumacea","Nannastacidae","Styloptocuma","Malacostraca","Styloptocuma acuminata",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"434",762308,762308,767116,"Family","Turridae","H. Adams & A. Adams, 1853 (1838)",152,3,1,"Mollusca","Neogastropoda","Turridae",NA,"Gastropoda",NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"435",762483,762483,523639,"Species","Umbellosphaera irregularis","Paasche, 1955",235982,3,1,"Haptophyta",NA,"Umbellosphaeraceae","Umbellosphaera","Haptophyta incertae sedis","Umbellosphaera irregularis",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"436",762486,762486,523657,"Species","Umbilicosphaera sibogae","(Weber-van Bosse) Gaarder, 1970",235985,3,1,"Haptophyta","Coccolithales","Calcidiscaceae","Umbilicosphaera","Prymnesiophyceae","Umbilicosphaera sibogae",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"437",764108,764108,490683,"Species","Phalacroma minutum","Cleve, 1900",232489,2,1,"Myzozoa","Dinophysiales","Dinophysiaceae","Phalacroma","Dinophyceae","Phalacroma minutum",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"438",765349,765349,626345,"Species","Eutintinnus lususundae","(Entz, 1884)",247939,1,1,"Ciliophora","Choreotrichida","Tintinnidae","Eutintinnus","Oligotrichea","Eutintinnus lususundae",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"439",765703,765703,770835,"Species","Acartia (Acartia) danae","Giesbrecht, 1889",346026,1,1,"Arthropoda","Calanoida","Acartiidae","Acartia",NA,"Acartia (Acartia) danae",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"440",767809,767809,781824,"Genus","Dromia","Weber, 1795",106865,1,1,"Arthropoda","Decapoda","Dromiidae","Dromia","Malacostraca",NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"441",769018,769018,740885,"Genus","Seriola","Cuvier, 1816",125944,1,1,"Chordata","Perciformes","Carangidae","Seriola","Actinopteri",NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"442",769138,769138,1011836,"Genus","Paraconchoecia","Claus, 1891",127552,2,1,"Arthropoda","Halocyprida","Halocyprididae","Paraconchoecia","Ostracoda",NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"443",769815,769815,1013623,"Genus","Thalia","Blumenbach, 1798",137236,2,1,"Chordata","Salpida","Salpidae","Thalia","Thaliacea",NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"444",769850,769850,739256,"Genus","Protatlanta","Tesch, 1908",137689,1,1,"Mollusca","Littorinimorpha","Atlantidae","Protatlanta","Gastropoda",NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"445",769877,769877,757803,"Genus","Famelica","Bouchet & Warén, 1980",137816,2,1,"Mollusca","Neogastropoda",NA,"Famelica","Gastropoda",NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"446",769887,769887,429954,"Genus","Myonera","Dall & E. A. Smith, 1886",137860,5,1,"Mollusca",NA,"Cuspidariidae","Myonera","Bivalvia",NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"447",770009,770009,779195,"Genus","Hyalopecten","Verrill, 1897",138319,2,1,"Mollusca","Pectinoida","Pectinidae","Hyalopecten","Bivalvia",NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"448",773269,773269,457213,"Genus","Iospilus","Viguier, 1886",204458,1,1,"Annelida","Phyllodocida","Iospilidae","Iospilus","Polychaeta",NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"449",774532,774532,781457,"Genus","Helicosphaera","Kamptner, 1954",235863,2,1,"Haptophyta","Zygodiscales","Helicosphaeraceae","Helicosphaera","Prymnesiophyceae",NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"450",774578,774578,803442,"Genus","Quadrimaera","Krapp-Schickel & Ruffo, 2000",236533,1,1,"Arthropoda","Amphipoda","Maeridae","Quadrimaera","Malacostraca",NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"451",774687,774687,440854,"Genus","Pareucalanus","Geletin, 1976",237967,1,1,"Arthropoda","Calanoida","Eucalanidae","Pareucalanus",NA,NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"452",787449,787449,491787,"Species","Phronimella elongata","(Claus, 1862)",236611,2,1,"Arthropoda","Amphipoda","Phronimidae","Phronimella","Malacostraca","Phronimella elongata",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"453",788757,788757,779962,"Species","Sphaeroidinella dehiscens","(Parker & Jones, 1865)",418108,7,2,"Foraminifera","Globigerinida","Globigerinidae","Sphaeroidinella","Globothalamea","Sphaeroidinella dehiscens",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"454",789085,789085,399779,"Genus","Synalpheus","Spence Bate, 1888",106982,1,1,"Arthropoda","Decapoda","Alpheidae","Synalpheus","Malacostraca",NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"455",790108,790108,446340,"Species","Geryonia proboscidalis","(Forsskål, 1775)",117567,1,1,"Cnidaria","Trachymedusae","Geryoniidae","Geryonia","Hydrozoa","Geryonia proboscidalis",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"456",790152,790152,768485,"Species","Liriope tetraphylla","(Chamisso & Eysenhardt, 1821)",117568,2,1,"Cnidaria","Trachymedusae","Geryoniidae","Liriope","Hydrozoa","Liriope tetraphylla",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"457",794556,794556,524866,"Species","Verticordia quadrata","E. A. Smith, 1885",141958,4,2,"Mollusca",NA,"Verticordiidae","Verticordia","Bivalvia","Verticordia quadrata",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"458",795624,795624,779380,"Species","Policordia (Policordia) gemma","(Verrill, 1880)",141953,2,2,"Mollusca",NA,"Lyonsiellidae","Policordia","Bivalvia","Policordia (Policordia) gemma",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"459",797407,797407,860586,"Genus","Spiniferites","G.A.Mantell, 1850",602101,6,1,"Myzozoa",NA,NA,"Spiniferites","Dinoflagellata incertae sedis",NA,NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"460",798046,798046,688945,"Species","Yoldiella ella","Allen, Sanders & Hannah, 1995",181273,4,2,"Mollusca","Nuculanoida","Yoldiidae","Yoldiella","Bivalvia","Yoldiella ella",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"461",799832,799832,817178,"Species","Lametila abyssorum","Allen & Sanders, 1973",506199,4,2,"Mollusca","Nuculanoida","Phaseolidae","Lametila","Bivalvia","Lametila abyssorum",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
"462",800243,800243,803004,"Species","Cetomya tornata","(Jeffreys, 1876)",507999,4,2,"Mollusca",NA,"Poromyidae","Cetomya","Bivalvia","Cetomya tornata",NA,NA,NA,"Sao Pedro and Sao Paulo Islands"
