"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","redlist","status","records","datasets","phylum","order","family","genus","species","class","gisd","hab","ecoregion"
"1517",827547,827547,746827,"Species","Globigerina nitida",NA,NA,NA,NA,2,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerina","Globigerina nitida",NA,NA,NA,"Chiapas-Nicaragua"
"1518",827551,827551,449817,"Species","Gyroidina altiformis","Stewart & Stewart, 1930",112894,NA,NA,192,1,"Foraminifera","Rotaliida","Gavelinellidae","Gyroidina","Gyroidina altiformis","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1519",827572,827572,449817,"Species","Gyroidina nitidula","(Schwager, 1866)",585247,NA,NA,135,1,"Foraminifera","Rotaliida","Gavelinellidae","Gyroidina","Gyroidina nitidula","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1520",827579,827579,437732,"Species","Ehrenbergina bradyi","Cushman, 1922",113088,NA,NA,48,1,"Foraminifera","Rotaliida","Cassidulinidae","Ehrenbergina","Ehrenbergina bradyi","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1521",827603,827603,449817,"Species","Gyroidina quinqueloba","Uchio, 1960",522139,NA,NA,31,1,"Foraminifera","Rotaliida","Gavelinellidae","Gyroidina","Gyroidina quinqueloba","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1522",827635,827635,742039,"Species","Cibicidoides grimsdalei",NA,NA,NA,NA,4,1,"Foraminifera","Rotaliida",NA,"Cibicidoides","Cibicidoides grimsdalei",NA,NA,NA,"Chiapas-Nicaragua"
"1523",827648,827648,746866,"Species","Globoquadrina dehiscens","(Chapman, Parr & Collins, 1934)",735166,NA,NA,82,1,"Foraminifera","Globigerinida","Catapsydracidae","Globoquadrina","Globoquadrina dehiscens","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1524",827689,827689,493292,"Species","Planulina inarialana",NA,NA,NA,NA,1,1,"Foraminifera","Rotaliida",NA,"Planulina","Planulina inarialana",NA,NA,NA,"Chiapas-Nicaragua"
"1525",827695,827695,606664,"Species","Bolivina alazanensis",NA,NA,NA,NA,43,1,"Foraminifera",NA,"Bolivinidae","Bolivina","Bolivina alazanensis",NA,NA,NA,"Chiapas-Nicaragua"
"1526",827706,827706,827104,"Species","Chrysalogonium equisetiformis","(Schwager, 1866)",711557,NA,NA,6,1,"Foraminifera","Lagenida","Chrysalogoniidae","Chrysalogonium","Chrysalogonium equisetiformis","Foraminifera incertae sedis",NA,NA,"Chiapas-Nicaragua"
"1527",827720,827720,831281,"Species","Rotorbinella tholus",NA,NA,NA,NA,21,1,"Foraminifera","Rotaliida","Discorbidae","Rotorbinella","Rotorbinella tholus",NA,NA,NA,"Chiapas-Nicaragua"
"1528",827736,827736,746827,"Species","Globigerina linaperta","Finlay, 1939",735125,NA,NA,4,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerina","Globigerina linaperta","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1529",827744,827744,422528,"Species","Cibicides centralis",NA,NA,NA,NA,2,1,"Foraminifera","Rotaliida",NA,"Cibicides","Cibicides centralis",NA,NA,NA,"Chiapas-Nicaragua"
"1530",827746,827746,840346,"Species","Zeaglobigerina druryi",NA,NA,NA,NA,3,1,"Foraminifera","Globigerinida","Globigerinidae","Zeaglobigerina","Zeaglobigerina druryi",NA,NA,NA,"Chiapas-Nicaragua"
"1531",827748,827748,524246,"Species","Uvigerina vadresensis",NA,NA,NA,NA,29,1,"Foraminifera",NA,"Uvigerinidae","Uvigerina","Uvigerina vadresensis",NA,NA,NA,"Chiapas-Nicaragua"
"1532",827796,827796,793969,"Species","Neogloboquadrina atlantica",NA,NA,NA,NA,57,1,"Foraminifera","Globigerinida","Globorotaliidae","Neogloboquadrina","Neogloboquadrina atlantica",NA,NA,NA,"Chiapas-Nicaragua"
"1533",827801,827801,831281,"Species","Rotorbinella versiformis",NA,NA,NA,NA,1,1,"Foraminifera","Rotaliida","Discorbidae","Rotorbinella","Rotorbinella versiformis",NA,NA,NA,"Chiapas-Nicaragua"
"1534",827811,827811,437732,"Species","Ehrenbergina carribea",NA,NA,NA,NA,20,1,"Foraminifera",NA,"Cassidulinidae","Ehrenbergina","Ehrenbergina carribea",NA,NA,NA,"Chiapas-Nicaragua"
"1535",827815,827815,793203,"Species","Pleurostomella acuta","Hantken, 1875",720660,NA,NA,3,1,"Foraminifera","Rotaliida","Pleurostomellidae","Pleurostomella","Pleurostomella acuta","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1536",827833,827833,827104,"Species","Chrysalogonium brevilocum",NA,NA,NA,NA,2,1,"Foraminifera","Lagenida","Chrysalogoniidae","Chrysalogonium","Chrysalogonium brevilocum",NA,NA,NA,"Chiapas-Nicaragua"
"1537",827853,827853,606664,"Species","Bolivina decussata","(Brady, 1881)",480219,NA,NA,4,1,"Foraminifera","Rotaliida","Bolivinitidae","Bolivina","Bolivina decussata","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1538",827855,827855,829846,"Subspecies","Catapsydrax dissimilis dissimilis",NA,NA,NA,NA,20,1,"Foraminifera",NA,"Catapsydracidae","Catapsydrax","Catapsydrax dissimilis","Foraminifera incertae sedis",NA,NA,"Chiapas-Nicaragua"
"1539",827865,827865,629048,"Species","Globorotalia kugleri",NA,NA,NA,NA,15,1,"Foraminifera","Globigerinida","Globigerinidae","Globorotalia","Globorotalia kugleri",NA,NA,NA,"Chiapas-Nicaragua"
"1540",827876,827876,828144,"Subspecies","Globoquadrina altispira altispira",NA,NA,NA,NA,48,1,"Foraminifera",NA,"Catapsydracidae","Globoquadrina","Globoquadrina altispira","Foraminifera incertae sedis",NA,NA,"Chiapas-Nicaragua"
"1541",827928,827928,746827,"Species","Globigerina umbilicata",NA,NA,NA,NA,9,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerina","Globigerina umbilicata",NA,NA,NA,"Chiapas-Nicaragua"
"1542",827932,827932,830136,"Subspecies","Bolivina subadvena sulphrensis",NA,NA,NA,NA,60,1,"Foraminifera",NA,"Bolivinidae","Bolivina","Bolivina subadvena",NA,NA,NA,"Chiapas-Nicaragua"
"1543",827941,827941,749506,"Species","Lenticulina texana",NA,NA,NA,NA,5,1,"Foraminifera","Lagenida","Vaginulinidae","Lenticulina","Lenticulina texana",NA,NA,NA,"Chiapas-Nicaragua"
"1544",827971,827971,746874,"Subspecies","Globorotalia crassula crassula",NA,NA,NA,NA,2,1,"Foraminifera","Globigerinida","Globigerinidae","Globorotalia","Globorotalia crassula",NA,NA,NA,"Chiapas-Nicaragua"
"1545",827976,827976,835727,"Species","Berggrenia clarkei",NA,NA,NA,NA,1,1,"Foraminifera","Globigerinida","Globorotaliidae","Berggrenia","Berggrenia clarkei",NA,NA,NA,"Chiapas-Nicaragua"
"1546",827978,827978,449817,"Species","Gyroidina multilocula",NA,NA,NA,NA,86,1,"Foraminifera","Rotaliida",NA,"Gyroidina","Gyroidina multilocula",NA,NA,NA,"Chiapas-Nicaragua"
"1547",827980,827980,443932,"Species","Fissurina subformosa","Parr, 1950",293028,NA,NA,46,1,"Foraminifera","Lagenida","Ellipsolagenidae","Fissurina","Fissurina subformosa","Foraminifera incertae sedis",NA,NA,"Chiapas-Nicaragua"
"1548",828011,828011,794031,"Species","Anomalinoides pompilioides",NA,NA,NA,NA,10,1,"Foraminifera","Rotaliida","Gavelinellidae","Anomalinoides","Anomalinoides pompilioides",NA,NA,NA,"Chiapas-Nicaragua"
"1549",828027,828027,NA,NA,"Lenticulina gutticostata cocodensis",NA,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,"Chiapas-Nicaragua"
"1550",828043,828043,629048,"Species","Globorotalia margaritae","Bolli & Bermúdez, 1965",735191,NA,NA,1,1,"Foraminifera","Globigerinida","Globorotaliidae","Globorotalia","Globorotalia margaritae","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1551",828047,828047,740321,"Species","Bulimina pagoda","Cushman, 1927",522687,NA,NA,11,1,"Foraminifera","Rotaliida","Buliminidae","Bulimina","Bulimina pagoda","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1552",828049,828049,629048,"Species","Globorotalia minutissima","Bolli, 1957",735192,NA,NA,50,1,"Foraminifera","Globigerinida","Globorotaliidae","Globorotalia","Globorotalia minutissima","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1553",828069,828069,825753,"Species","Sphaeroidinellopsis seminulina",NA,NA,NA,NA,2,1,"Foraminifera","Globigerinida","Globigerinidae","Sphaeroidinellopsis","Sphaeroidinellopsis seminulina",NA,NA,NA,"Chiapas-Nicaragua"
"1554",828088,828088,524246,"Species","Uvigerina gallowayi","Cushman, 1929",522741,NA,NA,23,1,"Foraminifera","Rotaliida","Uvigerinidae","Uvigerina","Uvigerina gallowayi","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1555",828090,828090,629048,"Species","Globorotalia peripheroronda",NA,NA,NA,NA,74,1,"Foraminifera","Globigerinida","Globigerinidae","Globorotalia","Globorotalia peripheroronda",NA,NA,NA,"Chiapas-Nicaragua"
"1556",828094,828094,446776,"Subspecies","Globigerinoides trilobus bullatus",NA,NA,NA,NA,16,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerinoides","Globigerinoides trilobus",NA,NA,NA,"Chiapas-Nicaragua"
"1557",828097,828097,445836,"Species","Gaudryina jacksonensis",NA,NA,NA,NA,4,1,"Foraminifera","Lituolida","Verneuilinidae","Gaudryina","Gaudryina jacksonensis",NA,NA,NA,"Chiapas-Nicaragua"
"1558",828105,828105,446767,"Species","Globigerinoides altiaperturus",NA,NA,NA,NA,29,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerinoides","Globigerinoides altiaperturus",NA,NA,NA,"Chiapas-Nicaragua"
"1559",828114,828114,NA,NA,"Gosella flintii",NA,NA,NA,NA,10,1,NA,NA,NA,NA,NA,NA,NA,NA,"Chiapas-Nicaragua"
"1560",828125,828125,629048,"Species","Globorotalia velascoensis",NA,NA,NA,NA,1,1,"Foraminifera","Globigerinida","Globigerinidae","Globorotalia","Globorotalia velascoensis",NA,NA,NA,"Chiapas-Nicaragua"
"1561",828144,828144,746866,"Species","Globoquadrina altispira","(Cushman & Jarvis, 1936)",735165,NA,NA,71,1,"Foraminifera","Globigerinida","Catapsydracidae","Globoquadrina","Globoquadrina altispira","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1562",828145,828145,751171,"Species","Marginulina alazaensis",NA,NA,NA,NA,4,1,"Foraminifera","Lagenida","Nodosariidae","Marginulina","Marginulina alazaensis",NA,NA,NA,"Chiapas-Nicaragua"
"1563",828158,828158,768154,"Species","Osangularia culteri",NA,NA,NA,NA,43,1,"Foraminifera","Rotaliida","Alabaminidae","Osangularia","Osangularia culteri",NA,NA,NA,"Chiapas-Nicaragua"
"1564",828169,828169,753974,"Subspecies","Orbulina universa bilobata",NA,NA,NA,NA,6,1,"Foraminifera","Globigerinida","Globigerinidae","Orbulina","Orbulina universa",NA,NA,NA,"Chiapas-Nicaragua"
"1565",828199,828199,756799,"Species","Praeglobobulimina affinis",NA,NA,NA,NA,60,1,"Foraminifera",NA,"Buliminidae","Praeglobobulimina","Praeglobobulimina affinis",NA,NA,NA,"Chiapas-Nicaragua"
"1566",828204,828204,832221,"Species","Ellipsoglandulina multicostata",NA,NA,NA,NA,22,1,"Foraminifera",NA,"Ellipsoidinidae","Ellipsoglandulina","Ellipsoglandulina multicostata","Foraminifera incertae sedis",NA,NA,"Chiapas-Nicaragua"
"1567",828214,828214,831573,"Species","Globoconella nana",NA,NA,NA,NA,14,1,"Foraminifera","Globigerinida","Globigerinidae","Globoconella","Globoconella nana",NA,NA,NA,"Chiapas-Nicaragua"
"1568",828219,828219,524246,"Species","Uvigerina striata","d'Orbigny, 1839",710260,NA,NA,10,1,"Foraminifera","Rotaliida","Uvigerinidae","Uvigerina","Uvigerina striata","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1569",828242,828242,NA,NA,"Tritaxilina mexicana",NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,"Chiapas-Nicaragua"
"1570",828284,828284,606664,"Species","Bolivina bicostata","Cushman, 1926",862705,NA,NA,136,1,"Foraminifera","Rotaliida","Bolivinitidae","Bolivina","Bolivina bicostata","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1571",828288,828288,768227,"Species","Martinottiella pallida","(Cushman, 1927)",829305,NA,NA,93,1,"Foraminifera","Textulariida","Eggerellidae","Martinottiella","Martinottiella pallida","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1572",828309,828309,437732,"Species","Ehrenbergina compressa","Cushman, 1927",522692,NA,NA,15,1,"Foraminifera","Rotaliida","Cassidulinidae","Ehrenbergina","Ehrenbergina compressa","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1573",828331,828331,768171,"Species","Ceratobulimina alazaensis",NA,NA,NA,NA,63,1,"Foraminifera","Robertinida","Ceratobuliminidae","Ceratobulimina","Ceratobulimina alazaensis",NA,NA,NA,"Chiapas-Nicaragua"
"1574",828345,828345,793822,"Species","Guttulina caudata",NA,NA,NA,NA,6,1,"Foraminifera","Lagenida","Polymorphinidae","Guttulina","Guttulina caudata",NA,NA,NA,"Chiapas-Nicaragua"
"1575",828356,828356,629048,"Species","Globorotalia praemiocenica",NA,NA,NA,NA,69,1,"Foraminifera","Globigerinida","Globigerinidae","Globorotalia","Globorotalia praemiocenica",NA,NA,NA,"Chiapas-Nicaragua"
"1576",828363,828363,749506,"Species","Lenticulina terryi",NA,NA,NA,NA,3,1,"Foraminifera","Lagenida","Vaginulinidae","Lenticulina","Lenticulina terryi",NA,NA,NA,"Chiapas-Nicaragua"
"1577",828395,828395,826744,"Subspecies","Bolivina tongi filacostata",NA,NA,NA,NA,16,1,"Foraminifera",NA,"Bolivinidae","Bolivina","Bolivina tongi",NA,NA,NA,"Chiapas-Nicaragua"
"1578",828405,828405,756799,"Species","Praeglobobulimina auriculata",NA,NA,NA,NA,122,1,"Foraminifera",NA,"Buliminidae","Praeglobobulimina","Praeglobobulimina auriculata",NA,NA,NA,"Chiapas-Nicaragua"
"1579",828429,828429,793969,"Species","Neogloboquadrina asanoi",NA,NA,NA,NA,1,1,"Foraminifera","Globigerinida","Globorotaliidae","Neogloboquadrina","Neogloboquadrina asanoi",NA,NA,NA,"Chiapas-Nicaragua"
"1580",828464,828464,629048,"Species","Globorotalia praescitula","Blow, 1959",735203,NA,NA,16,1,"Foraminifera","Globigerinida","Globorotaliidae","Globorotalia","Globorotalia praescitula","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1581",828465,828465,629048,"Species","Globorotalia pertenuis",NA,NA,NA,NA,1,1,"Foraminifera","Globigerinida","Globigerinidae","Globorotalia","Globorotalia pertenuis",NA,NA,NA,"Chiapas-Nicaragua"
"1582",828475,828475,747665,"Species","Hanzawaia basiloba",NA,NA,NA,NA,8,1,"Foraminifera","Rotaliida","Discorbinellidae","Hanzawaia","Hanzawaia basiloba",NA,NA,NA,"Chiapas-Nicaragua"
"1583",828477,828477,768154,"Species","Osangularia mexicana",NA,NA,NA,NA,4,1,"Foraminifera","Rotaliida","Alabaminidae","Osangularia","Osangularia mexicana",NA,NA,NA,"Chiapas-Nicaragua"
"1584",828492,828492,606664,"Species","Bolivina tectiformis","Cushman, 1926",735332,NA,NA,2,1,"Foraminifera","Rotaliida","Bolivinitidae","Bolivina","Bolivina tectiformis","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1585",828496,828496,768163,"Species","Fursenkoina bramletti",NA,NA,NA,NA,26,1,"Foraminifera",NA,"Buliminidae","Fursenkoina","Fursenkoina bramletti",NA,NA,NA,"Chiapas-Nicaragua"
"1586",828505,828505,794198,"Species","Suggrunda eekisi",NA,NA,NA,NA,2,1,"Foraminifera",NA,"Fursenkoinidae","Suggrunda","Suggrunda eekisi",NA,NA,NA,"Chiapas-Nicaragua"
"1587",828511,828511,793976,"Species","Vaginulinopsis nudicostata",NA,NA,NA,NA,11,1,"Foraminifera","Lagenida","Vaginulinidae","Vaginulinopsis","Vaginulinopsis nudicostata",NA,NA,NA,"Chiapas-Nicaragua"
"1588",828516,828516,629048,"Species","Globorotalia exilis",NA,NA,NA,NA,24,1,"Foraminifera","Globigerinida","Globigerinidae","Globorotalia","Globorotalia exilis",NA,NA,NA,"Chiapas-Nicaragua"
"1589",828545,828545,422528,"Species","Cibicides cocoaensis",NA,NA,NA,NA,2,1,"Foraminifera","Rotaliida",NA,"Cibicides","Cibicides cocoaensis",NA,NA,NA,"Chiapas-Nicaragua"
"1590",828574,828574,422528,"Species","Cibicides hemingwayae",NA,NA,NA,NA,43,1,"Foraminifera","Rotaliida",NA,"Cibicides","Cibicides hemingwayae",NA,NA,NA,"Chiapas-Nicaragua"
"1591",828601,828601,756799,"Species","Praeglobobulimina inflata",NA,NA,NA,NA,2,1,"Foraminifera",NA,"Buliminidae","Praeglobobulimina","Praeglobobulimina inflata",NA,NA,NA,"Chiapas-Nicaragua"
"1592",828625,828625,768195,"Species","Nodosaria caribbeana",NA,NA,NA,NA,6,1,"Foraminifera","Lagenida","Nodosariidae","Nodosaria","Nodosaria caribbeana",NA,NA,NA,"Chiapas-Nicaragua"
"1593",828632,828632,629048,"Species","Globorotalia chapmanni",NA,NA,NA,NA,2,1,"Foraminifera","Globigerinida","Globigerinidae","Globorotalia","Globorotalia chapmanni",NA,NA,NA,"Chiapas-Nicaragua"
"1594",828633,828633,821010,"Species","Globorotaloides suteri","Bolli, 1957",735171,NA,NA,24,1,"Foraminifera","Globigerinida","Catapsydracidae","Globorotaloides","Globorotaloides suteri","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1595",828696,828696,651345,"Species","Oolina lineata","(Williamson, 1848)",113223,NA,NA,16,1,"Foraminifera","Lagenida","Ellipsolagenidae","Oolina","Oolina lineata","Foraminifera incertae sedis",NA,NA,"Chiapas-Nicaragua"
"1596",828707,828707,749506,"Species","Lenticulina cushmanii",NA,NA,NA,NA,8,1,"Foraminifera","Lagenida","Vaginulinidae","Lenticulina","Lenticulina cushmanii",NA,NA,NA,"Chiapas-Nicaragua"
"1597",828716,828716,518305,"Species","Textularia leuzingeri","Cushman & Renz, 1941",734812,NA,NA,13,1,"Foraminifera","Textulariida","Textulariidae","Textularia","Textularia leuzingeri","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1598",828731,828731,629048,"Species","Globorotalia acostaensis",NA,NA,NA,NA,11,1,"Foraminifera","Globigerinida","Globigerinidae","Globorotalia","Globorotalia acostaensis",NA,NA,NA,"Chiapas-Nicaragua"
"1599",828738,828738,794198,"Species","Suggrunda eckisi","Natland, 1950",521635,NA,NA,7,1,"Foraminifera","Rotaliida","Fursenkoinidae","Suggrunda","Suggrunda eckisi","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1600",828746,828746,745379,"Species","Epistominella subperuviana",NA,NA,NA,NA,8,1,"Foraminifera","Robertinida","Epistominidae","Epistominella","Epistominella subperuviana",NA,NA,NA,"Chiapas-Nicaragua"
"1601",828799,828799,606664,"Species","Bolivina conica",NA,NA,NA,NA,2,1,"Foraminifera",NA,"Bolivinidae","Bolivina","Bolivina conica",NA,NA,NA,"Chiapas-Nicaragua"
"1602",828811,828811,768181,"Species","Oridorsalis subtenera",NA,NA,NA,NA,38,1,"Foraminifera","Rotaliida","Eponididae","Oridorsalis","Oridorsalis subtenera",NA,NA,NA,"Chiapas-Nicaragua"
"1603",828816,828816,629048,"Species","Globorotalia broedermanni",NA,NA,NA,NA,3,1,"Foraminifera","Globigerinida","Globigerinidae","Globorotalia","Globorotalia broedermanni",NA,NA,NA,"Chiapas-Nicaragua"
"1604",828819,828819,746827,"Species","Globigerina quadrilatera",NA,NA,NA,NA,54,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerina","Globigerina quadrilatera",NA,NA,NA,"Chiapas-Nicaragua"
"1605",828834,828834,747665,"Species","Hanzawaia illingi",NA,NA,NA,NA,88,1,"Foraminifera","Rotaliida","Discorbinellidae","Hanzawaia","Hanzawaia illingi",NA,NA,NA,"Chiapas-Nicaragua"
"1606",828847,828847,524246,"Species","Uvigerina vaderescens",NA,NA,NA,NA,1,1,"Foraminifera",NA,"Uvigerinidae","Uvigerina","Uvigerina vaderescens",NA,NA,NA,"Chiapas-Nicaragua"
"1607",828871,828871,828777,"Species","Globotruncana fornicata",NA,NA,NA,NA,1,1,"Foraminifera","Globigerinida","Globotruncanidae","Globotruncana","Globotruncana fornicata",NA,NA,NA,"Chiapas-Nicaragua"
"1608",828885,828885,856508,"Species","Jenkinsella siakensis",NA,NA,NA,NA,106,1,"Foraminifera","Globigerinida","Globigerinidae","Jenkinsella","Jenkinsella siakensis",NA,NA,NA,"Chiapas-Nicaragua"
"1609",828897,828897,446759,"Species","Globigerinita stainforthi",NA,NA,NA,NA,20,1,"Foraminifera","Globigerinida","Globorotaliidae","Globigerinita","Globigerinita stainforthi",NA,NA,NA,"Chiapas-Nicaragua"
"1610",828904,828904,446767,"Species","Globigerinoides sicanus",NA,NA,NA,NA,11,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerinoides","Globigerinoides sicanus",NA,NA,NA,"Chiapas-Nicaragua"
"1611",828919,828919,768212,"Species","Saracenaria senni",NA,NA,NA,NA,2,1,"Foraminifera","Lagenida","Vaginulinidae","Saracenaria","Saracenaria senni",NA,NA,NA,"Chiapas-Nicaragua"
"1612",828947,828947,606664,"Species","Bolivina obscuratum",NA,NA,NA,NA,6,1,"Foraminifera",NA,"Bolivinidae","Bolivina","Bolivina obscuratum",NA,NA,NA,"Chiapas-Nicaragua"
"1613",828986,828986,NA,NA,"Shenckiella suteri",NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"Chiapas-Nicaragua"
"1614",828987,828987,756799,"Species","Praeglobobulimina ovula",NA,NA,NA,NA,2,1,"Foraminifera",NA,"Buliminidae","Praeglobobulimina","Praeglobobulimina ovula",NA,NA,NA,"Chiapas-Nicaragua"
"1615",829002,829002,828777,"Species","Globotruncana mariei",NA,NA,NA,NA,1,1,"Foraminifera","Globigerinida","Globotruncanidae","Globotruncana","Globotruncana mariei",NA,NA,NA,"Chiapas-Nicaragua"
"1616",829025,829025,606664,"Species","Bolivina alta",NA,NA,NA,NA,4,1,"Foraminifera",NA,"Bolivinidae","Bolivina","Bolivina alta",NA,NA,NA,"Chiapas-Nicaragua"
"1617",829066,829066,819475,"Genus","Catapsydrax","Bolli, Loeblich & Tappan, 1957",721443,NA,NA,26,1,"Foraminifera","Globigerinida","Catapsydracidae","Catapsydrax",NA,"Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1618",829075,829075,856473,"Species","Nodosarella subnodosa","(Guppy, 1894)",735467,NA,NA,4,1,"Foraminifera","Rotaliida","Ellipsoidinidae","Nodosarella","Nodosarella subnodosa","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1619",829078,829078,446767,"Species","Globigerinoides bollii",NA,NA,NA,NA,44,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerinoides","Globigerinoides bollii",NA,NA,NA,"Chiapas-Nicaragua"
"1620",829113,829113,746827,"Species","Globigerina druryi","Akers, 1955",735116,NA,NA,5,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerina","Globigerina druryi","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1621",829124,829124,629048,"Species","Globorotalia simulatilis",NA,NA,NA,NA,1,1,"Foraminifera","Globigerinida","Globigerinidae","Globorotalia","Globorotalia simulatilis",NA,NA,NA,"Chiapas-Nicaragua"
"1622",829125,829125,524246,"Species","Uvigerina dirupta","Todd, 1948",526565,NA,NA,88,1,"Foraminifera","Rotaliida","Uvigerinidae","Uvigerina","Uvigerina dirupta","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1623",829131,829131,422528,"Species","Cibicides yaqatensis",NA,NA,NA,NA,92,1,"Foraminifera","Rotaliida",NA,"Cibicides","Cibicides yaqatensis",NA,NA,NA,"Chiapas-Nicaragua"
"1624",829149,829149,446767,"Species","Globigerinoides parawoodi",NA,NA,NA,NA,30,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerinoides","Globigerinoides parawoodi",NA,NA,NA,"Chiapas-Nicaragua"
"1625",829188,829188,422528,"Species","Cibicides perilucidus",NA,NA,NA,NA,1,1,"Foraminifera","Rotaliida",NA,"Cibicides","Cibicides perilucidus",NA,NA,NA,"Chiapas-Nicaragua"
"1626",829224,829224,629048,"Species","Globorotalia obesa",NA,NA,NA,NA,3,1,"Foraminifera","Globigerinida","Globigerinidae","Globorotalia","Globorotalia obesa",NA,NA,NA,"Chiapas-Nicaragua"
"1627",829236,829236,629048,"Species","Globorotalia cibaoensis",NA,NA,NA,NA,2,1,"Foraminifera","Globigerinida","Globigerinidae","Globorotalia","Globorotalia cibaoensis",NA,NA,NA,"Chiapas-Nicaragua"
"1628",829239,829239,749506,"Species","Lenticulina rotulata","(Lamarck, 1804)",582681,NA,NA,44,1,"Foraminifera","Lagenida","Vaginulinidae","Lenticulina","Lenticulina rotulata","Foraminifera incertae sedis",NA,NA,"Chiapas-Nicaragua"
"1629",829263,829263,493292,"Species","Planulina mexicana","Cushman, 1927",522700,NA,NA,18,1,"Foraminifera","Rotaliida","Planulinidae","Planulina","Planulina mexicana","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1630",829264,829264,741070,"Species","Cassidulina caudriae",NA,NA,NA,NA,6,1,"Foraminifera",NA,"Cassidulinidae","Cassidulina","Cassidulina caudriae",NA,NA,NA,"Chiapas-Nicaragua"
"1631",829271,829271,NA,NA,"Hastigerinopsis riedeli",NA,NA,NA,NA,6,1,NA,NA,NA,NA,NA,NA,NA,NA,"Chiapas-Nicaragua"
"1632",829274,829274,501522,"Species","Pullenia alazaensis",NA,NA,NA,NA,1,1,"Foraminifera","Rotaliida","Chilostomellidae","Pullenia","Pullenia alazaensis",NA,NA,NA,"Chiapas-Nicaragua"
"1633",829287,829287,524246,"Species","Uvigerina inclis",NA,NA,NA,NA,51,1,"Foraminifera",NA,"Uvigerinidae","Uvigerina","Uvigerina inclis",NA,NA,NA,"Chiapas-Nicaragua"
"1634",829289,829289,828144,"Subspecies","Globoquadrina altispira globosa",NA,NA,NA,NA,13,1,"Foraminifera",NA,"Catapsydracidae","Globoquadrina","Globoquadrina altispira","Foraminifera incertae sedis",NA,NA,"Chiapas-Nicaragua"
"1635",829293,829293,746827,"Species","Globigerina cariacoensis","Rogl & Bolli, 1937",730494,NA,NA,1,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerina","Globigerina cariacoensis","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"1636",829296,829296,746866,"Species","Globoquadrina pseudofoliata",NA,NA,NA,NA,3,1,"Foraminifera",NA,"Catapsydracidae","Globoquadrina","Globoquadrina pseudofoliata","Foraminifera incertae sedis",NA,NA,"Chiapas-Nicaragua"
"1637",829335,829335,831573,"Species","Globoconella conomiozea",NA,NA,NA,NA,5,1,"Foraminifera","Globigerinida","Globigerinidae","Globoconella","Globoconella conomiozea",NA,NA,NA,"Chiapas-Nicaragua"
"1638",829368,829368,747665,"Species","Hanzawaia elegans",NA,NA,NA,NA,72,1,"Foraminifera","Rotaliida","Discorbinellidae","Hanzawaia","Hanzawaia elegans",NA,NA,NA,"Chiapas-Nicaragua"
"1639",829369,829369,746827,"Species","Globigerina nepenthes","Todd, 1957",735126,NA,NA,2,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerina","Globigerina nepenthes","Globothalamea",NA,NA,"Chiapas-Nicaragua"
