"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","order","family","genus","class","species","redlist","status","gisd","hab","ecoregion"
"1177",746867,746867,746866,"Species","Globoquadrina conglomerata","(Schwager, 1866)",558969,2,1,"Foraminifera","Globigerinida","Catapsydracidae","Globoquadrina","Globothalamea","Globoquadrina conglomerata",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1178",746873,746873,629048,"Species","Globorotalia crassaformis","(Galloway & Wissler, 1927)",418113,33,2,"Foraminifera","Globigerinida","Globorotaliidae","Globorotalia","Globothalamea","Globorotalia crassaformis",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1179",746876,746876,629048,"Species","Globorotalia hirsuta","(d'Orbigny, 1839)",113448,2,1,"Foraminifera","Globigerinida","Globorotaliidae","Globorotalia","Globothalamea","Globorotalia hirsuta",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1180",746877,746877,629048,"Species","Globorotalia inflata","(d'Orbigny, 1839)",113449,26,2,"Foraminifera","Globigerinida","Globorotaliidae","Globorotalia","Globothalamea","Globorotalia inflata",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1181",746897,746897,828600,"Species","Globoturborotalita rubescens","(Hofker, 1956)",113454,6,2,"Foraminifera","Globigerinida","Globigerinidae","Globoturborotalita","Globothalamea","Globoturborotalita rubescens",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1182",746898,746898,828600,"Species","Globoturborotalita tenella","(Parker, 1958)",113455,6,2,"Foraminifera","Globigerinida","Globigerinidae","Globoturborotalita","Globothalamea","Globoturborotalita tenella",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1183",746995,746995,697662,"Species","Gnathia trilobata","Schultz, 1966",257222,1,1,"Arthropoda","Isopoda","Gnathiidae","Gnathia","Malacostraca","Gnathia trilobata",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1184",747011,747011,1030840,"Family","Gobiidae","Cuvier, 1816",125537,2,1,"Chordata","Perciformes","Gobiidae",NA,"Actinopteri",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1185",747133,747133,448370,"Species","Gonyaulax spinifera","(Claparède & Lachmann) Diesing, 1866",110041,4,1,"Myzozoa","Gonyaulacales","Gonyaulacaceae","Gonyaulax","Dinophyceae","Gonyaulax spinifera",NA,NA,NA,TRUE,"Eastern Galapagos Islands"
"1186",747415,747415,755267,"Family","Haemulidae","Gill, 1885",125538,253,2,"Chordata","Perciformes","Haemulidae",NA,"Actinopteri",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1187",747935,747935,776532,"Species","Hemilutjanus macrophthalmos","(Tschudi, 1846)",281028,191,2,"Chordata","Perciformes","Serranidae","Hemilutjanus","Actinopteri","Hemilutjanus macrophthalmos",TRUE,"DD",NA,NA,"Eastern Galapagos Islands"
"1188",747952,747952,767067,"Family","Hemiramphidae","Gill, 1859",125453,1,1,"Chordata","Beloniformes","Hemiramphidae",NA,"Actinopteri",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1189",748053,748053,453337,"Species","Heteroconger klausewitzi","(Eibl-Eibesfeldt & Köster, 1983)",271780,6,1,"Chordata","Anguilliformes","Congridae","Heteroconger","Actinopteri","Heteroconger klausewitzi",TRUE,"LC",NA,NA,"Eastern Galapagos Islands"
"1190",748521,748521,790071,"Class","Hydrozoa","Owen, 1843",1337,6,1,"Cnidaria",NA,NA,NA,"Hydrozoa",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1191",748567,748567,738061,"Suborder","Hyperiidea","Milne Edwards, 1830",1205,1,1,"Arthropoda","Amphipoda",NA,NA,"Malacostraca",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1192",749153,749153,749152,"Genus","Labrisomus","Swainson, 1839",269590,8,1,"Chordata","Perciformes","Labrisomidae","Labrisomus","Actinopteri",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1193",749894,749894,639179,"Species","Ligia baudiniana","Milne Edwards, 1840",257536,1,1,"Arthropoda","Isopoda","Ligiidae","Ligia","Malacostraca","Ligia baudiniana",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1194",750071,750071,464090,"Species","Lissodendoryx albemarensis","Desqueyroux-Faùndez & van Soest",192311,1,1,"Porifera","Poecilosclerida","Coelosphaeridae","Lissodendoryx","Demospongiae","Lissodendoryx albemarensis",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1195",750380,750380,745818,"Family","Lumbrineridae","Schmarda, 1861",967,1,1,"Annelida","Eunicida","Lumbrineridae",NA,"Polychaeta",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1196",750773,750773,641843,"Subspecies","Madrepora oculata alpha",NA,NA,2,2,"Cnidaria","Scleractinia","Oculinidae","Madrepora","Anthozoa","Madrepora oculata",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1197",750774,750774,641843,"Subspecies","Madrepora oculata beta",NA,NA,8,2,"Cnidaria","Scleractinia","Oculinidae","Madrepora","Anthozoa","Madrepora oculata",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1198",750775,750775,641843,"Subspecies","Madrepora oculata galapagensis",NA,NA,5,2,"Cnidaria","Scleractinia","Oculinidae","Madrepora","Anthozoa","Madrepora oculata",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1199",750972,750972,749152,"Genus","Malacoctenus","Gill, 1860",269781,1,1,"Chordata","Perciformes","Labrisomidae","Malacoctenus","Actinopteri",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1200",752260,752260,1030937,"Family","Mugilidae","Jarocki, 1822",125546,1,1,"Chordata","Perciformes","Mugilidae",NA,"Actinopteri",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1201",752340,752340,737042,"Genus","Muricella","Verrill, 1868",267602,2,2,"Cnidaria","Alcyonacea","Acanthogorgiidae","Muricella","Anthozoa",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1202",752411,752411,752412,"Family","Myctophidae","Gill, 1893",125498,1,1,"Chordata","Myctophiformes","Myctophidae",NA,"Actinopteri",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1203",752461,752461,781599,"Genus","Myripristis","Cuvier, 1829",159383,1,1,"Chordata","Beryciformes","Holocentridae","Myripristis","Actinopteri",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1204",752878,752878,778103,"Species","Neocalyptrella robusta","(G.Norman ex Ralfs) Hernández-Becerril & Meave del Castillo, 1997",345491,1,1,"Ochrophyta","Rhizosoleniales","Rhizosoleniaceae","Neocalyptrella","Bacillariophyceae","Neocalyptrella robusta",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1205",752921,752921,793969,"Species","Neogloboquadrina dutertrei","(d'Orbigny, 1839)",113473,241,2,"Foraminifera","Globigerinida","Globorotaliidae","Neogloboquadrina","Globothalamea","Neogloboquadrina dutertrei",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1206",753467,753467,650169,"Species","Oceanapia microtoxa","Desqueyroux-Faúndez & van Soest, 1997",166972,2,2,"Porifera","Haplosclerida","Phloeodictyidae","Oceanapia","Demospongiae","Oceanapia microtoxa",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1207",753588,753588,758691,"Genus","Odontoscion","Gill, 1862",270076,10,1,"Chordata","Perciformes","Sciaenidae","Odontoscion","Actinopteri",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1208",753633,753633,771461,"Genus","Ogilbia","Jordan & Evermann, 1898",270080,4,1,"Chordata","Ophidiiformes","Bythitidae","Ogilbia","Actinopteri",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1209",753637,753637,753633,"Species","Ogilbia galapagosensis","(Poll & LeLeup, 1965)",281848,2,1,"Chordata","Ophidiiformes","Bythitidae","Ogilbia","Actinopteri","Ogilbia galapagosensis",TRUE,"VU",NA,NA,"Eastern Galapagos Islands"
"1210",753974,753974,652062,"Species","Orbulina universa","d'Orbigny, 1839",113460,180,2,"Foraminifera","Globigerinida","Globigerinidae","Orbulina","Globothalamea","Orbulina universa",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1211",754249,754249,747141,"Genus","Pacifigorgia","Bayer, 1951",267665,2,2,"Cnidaria","Alcyonacea","Gorgoniidae","Pacifigorgia","Anthozoa",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1212",754540,754540,741049,"Genus","Paracyathus","Milne Edwards & Haime, 1848",135096,2,2,"Cnidaria","Scleractinia","Caryophylliidae","Paracyathus","Anthozoa",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1213",755210,755210,489079,"Species","Penares apicospipnatus","Desqueyroux-Faùndez & van Soest",169855,2,2,"Porifera","Astrophorida","Ancorinidae","Penares","Demospongiae","Penares apicospipnatus",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1214",755211,755211,489079,"Species","Penares scaiosus","Desqueyroux-Faùndez & van Soest",169869,2,2,"Porifera","Astrophorida","Ancorinidae","Penares","Demospongiae","Penares scaiosus",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1215",755243,755243,767926,"Species","Pentapharsodinium dalei","Indelicato & Loeblich III, 1986",109925,4,1,"Myzozoa","Peridiniales","Peridiniaceae","Pentapharsodinium","Dinophyceae","Pentapharsodinium dalei",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1216",755492,755492,490642,"Species","Phakellia hooperi","Desqueyroux-Faúndez & van Soest, 1997",165583,2,2,"Porifera","Axinellida","Axinellidae","Phakellia","Demospongiae","Phakellia hooperi",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1217",755536,755536,777250,"Species","Pharia pyramidatus","(Gray, 1840)",292795,1,1,"Echinodermata","Valvatida","Ophidiasteridae","Pharia","Asteroidea","Pharia pyramidatus",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1218",755682,755682,751358,"Genus","Photonectes","Günther, 1887",126217,1,1,"Chordata","Stomiiformes","Stomiidae","Photonectes","Actinopteri",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1219",755917,755917,766931,"Superclass","Pisces",NA,11676,15,1,"Chordata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1220",755974,755974,493213,"Species","Plakina microlobata","Desqueyroux-Faúndez & van Soest, 1997",169742,3,3,"Porifera","Homosclerophorida","Plakinidae","Plakina","Homoscleromorpha","Plakina microlobata",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1221",756395,756395,738325,"Class","Polychaeta","Grube, 1850",883,15,2,"Annelida",NA,NA,NA,"Polychaeta",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1222",756443,756443,495643,"Species","Polymastia villosa","Desqueyroux-Faúndez & van Soest, 1997",170662,2,2,"Porifera","Polymastiida","Polymastiidae","Polymastia","Demospongiae","Polymastia villosa",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1223",756451,756451,769561,"Genus","Polymyces","Cairns, 1979",267758,2,2,"Cnidaria","Scleractinia","Flabellidae","Polymyces","Anthozoa",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1224",756526,756526,1031012,"Family","Pomacentridae","Bonaparte, 1831",125553,1,1,"Chordata","Perciformes","Pomacentridae",NA,"Actinopteri",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1225",757468,757468,501106,"Species","Pteromylaeus asperrimus","(Gilbert, 1898)",271493,1,1,"Chordata","Myliobatiformes","Myliobatidae","Pteromylaeus","Elasmobranchii","Pteromylaeus asperrimus",TRUE,"DD",NA,NA,"Eastern Galapagos Islands"
"1226",757656,757656,1013603,"Genus","Pyrosoma","Péron, 1804",137224,4,1,"Chordata","Pyrosomatida","Pyrosomatidae","Pyrosoma","Thaliacea",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1227",757659,757659,769807,"Family","Pyrosomatidae","Lahille, 1888",137216,2,1,"Chordata","Pyrosomatida","Pyrosomatidae",NA,"Thaliacea",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1228",758422,758422,1013623,"Genus","Salpa","Forskål, 1775",137233,7,1,"Chordata","Salpida","Salpidae","Salpa","Thaliacea",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1229",758425,758425,758424,"Family","Salpidae","Lahille, 1888",137217,7,1,"Chordata","Salpida","Salpidae",NA,"Thaliacea",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1230",758818,758818,1031184,"Family","Scombridae","Rafinesque, 1815",125559,58,1,"Chordata","Perciformes","Scombridae",NA,"Actinopteri",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1231",758842,758842,771395,"Family","Scorpaenidae","Risso, 1827",125595,2,1,"Chordata","Scorpaeniformes","Scorpaenidae",NA,"Actinopteri",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1232",759103,759103,755267,"Family","Serranidae","Swainson, 1839",125561,2,1,"Chordata","Perciformes","Serranidae",NA,"Actinopteri",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1233",759243,759243,772058,"Species","Sigmosceptrella hospitalis","Desqueyroux-Faúndez & van Soest, 1997",168729,2,2,"Porifera","Poecilosclerida","Podospongiidae","Sigmosceptrella","Demospongiae","Sigmosceptrella hospitalis",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1234",759384,759384,766909,"Family","Sipunculidae","Rafinesque, 1814",1648,4,1,"Sipuncula","Golfingiida","Sipunculidae",NA,"Sipunculidea",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1235",759876,759876,512704,"Species","Spongosorites smithae","Desqueyroux-Faúndez & van Soest, 1997",165938,2,2,"Porifera","Suberitida","Halichondriidae","Spongosorites","Demospongiae","Spongosorites smithae",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1236",760009,760009,822052,"Species","Stellata eduardoi","Desqueyroux-Faùndez & van Soest",NA,1,1,"Porifera","Astrophorida","Ancorinidae","Stellata","Demospongiae","Stellata eduardoi",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1237",760778,760778,489355,"Order","Tanaidacea","Dana, 1849",1133,1,1,"Arthropoda","Tanaidacea",NA,NA,"Malacostraca",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1238",761073,761073,761074,"Family","Tetraodontidae","Bonaparte, 1831",125612,1,1,"Chordata","Tetraodontiformes","Tetraodontidae",NA,"Actinopteri",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1239",761398,761398,768906,"Genus","Thesea","Duchassaing & Michelotti, 1860",125315,2,2,"Cnidaria","Alcyonacea","Plexauridae","Thesea","Anthozoa",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1240",761689,761689,761688,"Genus","Torpedo","Duméril, 1806",826639,1,1,"Chordata","Torpediniformes","Torpedinidae","Torpedo","Elasmobranchii",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1241",761991,761991,739943,"Family","Tripterygiidae","Whitley, 1931",125572,1,1,"Chordata","Perciformes","Tripterygiidae",NA,"Actinopteri",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1242",762180,762180,744019,"Genus","Tubastraea","Lesson, 1829",267930,4,2,"Cnidaria","Scleractinia","Dendrophylliidae","Tubastraea","Anthozoa",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1243",763124,763124,769107,"Genus","Zabythocypris","Maddocks, 1969",416153,1,1,"Arthropoda","Podocopida","Bythocyprididae","Zabythocypris","Ostracoda",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1244",763193,763193,753566,"Family","Ziphiidae","Gray, 1850",136986,8,1,"Chordata","Cetartiodactyla","Ziphiidae",NA,"Mammalia",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1245",763641,763641,772151,"Species","Conorete erectum","(Schulze, 1899)",171689,2,2,"Porifera","Hexactinosida","Euretidae","Conorete","Hexactinellida","Conorete erectum",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1246",763889,763889,779438,"Species","Neogonodactylus oerstedii","(Hansen, 1895)",408949,1,1,"Arthropoda","Stomatopoda","Gonodactylidae","Neogonodactylus","Malacostraca","Neogonodactylus oerstedii",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1247",764111,764111,748521,"Subclass","Hydroidolina","Collins, 2000",19494,1,1,"Cnidaria",NA,NA,NA,"Hydrozoa",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1248",764151,764151,766831,"Species","Ophioplinthus inornata","(Lyman, 1878)",322571,2,1,"Echinodermata","Ophiurida","Ophiuridae","Ophioplinthus","Ophiuroidea","Ophioplinthus inornata",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1249",764320,764320,514317,"Subspecies","Stomias boa colubrinus","Garman, 1899",293746,3,1,"Chordata","Stomiiformes","Stomiidae","Stomias","Actinopteri","Stomias boa",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1250",764340,764340,767804,"Species","Gastroptychus defensus","(Benedict, 1902)",392021,2,2,"Arthropoda","Decapoda","Chirostylidae","Gastroptychus","Malacostraca","Gastroptychus defensus",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1251",764598,764598,398635,"Species","Aetideopsis armatus","(Boeck, 1872)",356886,1,1,"Arthropoda","Calanoida","Aetideidae","Aetideopsis",NA,"Aetideopsis armatus",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1252",764905,764905,433234,"Species","Desmacella vestibularis","(Wilson, 1904)",168312,3,3,"Porifera","Desmacellida","Desmacellidae","Desmacella","Demospongiae","Desmacella vestibularis",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1253",764935,764935,433234,"Species","Desmacella alba","(Wilson, 1904)",168296,2,2,"Porifera","Desmacellida","Desmacellidae","Desmacella","Demospongiae","Desmacella alba",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1254",765104,765104,778915,"Superfamily","Pterotracheoidea","Rafinesque, 1814",387338,6,1,"Mollusca","Littorinimorpha",NA,NA,"Gastropoda",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1255",765214,765214,773120,"Species","Pentaceraster cumingi","(Gray, 1840)",370899,3,1,"Echinodermata","Valvatida","Oreasteridae","Pentaceraster","Asteroidea","Pentaceraster cumingi",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1256",765492,765492,769814,"Species","Soestia zonaria","(Pallas, 1774)",137275,1,1,"Chordata","Salpida","Salpidae","Soestia","Thaliacea","Soestia zonaria",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1257",765703,765703,770835,"Species","Acartia (Acartia) danae","Giesbrecht, 1889",346026,1,1,"Arthropoda","Calanoida","Acartiidae","Acartia",NA,"Acartia (Acartia) danae",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1258",765797,765797,769211,"Species","Onychocorycaeus catus","(Dahl F., 1894)",128816,1,1,"Arthropoda","Poecilostomatoida","Corycaeidae","Onychocorycaeus",NA,"Onychocorycaeus catus",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1259",766339,766339,757240,"Species","Pseudogramma thaumasia","(Gilbert, 1900)",398485,5,1,"Chordata","Perciformes","Serranidae","Pseudogramma","Actinopteri","Pseudogramma thaumasia",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1260",766476,766476,553686,"Subspecies","Poraniopsis inflatus flexilis","Fisher, 1910",381963,1,1,"Echinodermata","Valvatida","Poraniidae","Poraniopsis","Asteroidea","Poraniopsis inflatus",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1261",769803,769803,420876,"Genus","Chelonia","Brongniart, 1800",137067,1,1,"Chordata","Testudines","Cheloniidae","Chelonia","Reptilia",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1262",774525,774525,835925,"Genus","Calcidiscus","Kamptner, 1950",235804,60,1,"Haptophyta","Coccolithales","Calcidiscaceae","Calcidiscus","Prymnesiophyceae",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1263",774532,774532,781457,"Genus","Helicosphaera","Kamptner, 1954",235863,54,1,"Haptophyta","Zygodiscales","Helicosphaeraceae","Helicosphaera","Prymnesiophyceae",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1264",786365,786365,473696,"Species","Munidopsis margarita","Faxon, 1893",392558,1,1,"Arthropoda","Decapoda","Munidopsidae","Munidopsis","Malacostraca","Munidopsis margarita",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1265",786372,786372,473696,"Species","Munidopsis ornata","Faxon, 1893",392572,1,1,"Arthropoda","Decapoda","Munidopsidae","Munidopsis","Malacostraca","Munidopsis ornata",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1266",790122,790122,496656,"Class","Hexactinellida","Schmidt, 1870",22612,4,2,"Porifera",NA,NA,NA,"Hexactinellida",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1267",790152,790152,768485,"Species","Liriope tetraphylla","(Chamisso & Eysenhardt, 1821)",117568,1,1,"Cnidaria","Trachymedusae","Geryoniidae","Liriope","Hydrozoa","Liriope tetraphylla",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1268",790235,790235,790071,"Class","Scyphozoa","Goette, 1887",135220,1,1,"Cnidaria",NA,NA,NA,"Scyphozoa",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1269",797182,797182,746374,"Subclass","Xenophyophorea",NA,22738,2,1,"Foraminifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1270",797407,797407,860586,"Genus","Spiniferites","G.A.Mantell, 1850",602101,2,1,"Myzozoa",NA,NA,"Spiniferites","Dinoflagellata incertae sedis",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1271",798044,798044,440898,"Order","Decapoda","Latreille, 1802",1130,7,1,"Arthropoda","Decapoda",NA,NA,"Malacostraca",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1272",798950,798950,398483,"Species","Aegisthus spinulosus","Farran, 1905",115510,1,1,"Arthropoda","Harpacticoida","Aegisthidae","Aegisthus",NA,"Aegisthus spinulosus",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1273",804365,804365,812246,"Species","Portunus (Acheolus) angustus","Rathbun, 1898",442775,1,1,"Arthropoda","Decapoda","Portunidae","Portunus","Malacostraca","Portunus (Acheolus) angustus",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1274",804632,804632,810951,"Species","Ganesa (Granigyra) piona","Dall",NA,1,1,"Mollusca",NA,"Skeneidae","Ganesa","Gastropoda","Ganesa (Granigyra) piona",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1275",804952,804952,810951,"Species","Ganesa (Granigyra) filosa","Dall",NA,1,1,"Mollusca",NA,"Skeneidae","Ganesa","Gastropoda","Ganesa (Granigyra) filosa",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1276",804995,804995,812684,"Species","Haliotis (Padollus) dalli","Henderson, 1915",445313,1,1,"Mollusca",NA,"Haliotidae","Haliotis","Gastropoda","Haliotis (Padollus) dalli",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1277",805082,805082,502064,"Species","Pyrocystis lunula","(Schütt) Schütt, 1896",164053,1,1,"Myzozoa","Pyrocystales","Pyrocystaceae","Pyrocystis","Dinophyceae","Pyrocystis lunula",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1278",815118,815118,805829,"Species","Flabellum (Ulocyathus) daphnense","Durham & Barnard, 1952",287006,2,2,"Cnidaria","Scleractinia","Flabellidae","Flabellum","Anthozoa","Flabellum (Ulocyathus) daphnense",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1279",815370,815370,772053,"Species","Mycale (Mycale) darwini","Hajdu & Desqueyroux-Faúndez, 1994",168627,4,3,"Porifera","Poecilosclerida","Mycalidae","Mycale","Demospongiae","Mycale (Mycale) darwini",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1280",815511,815511,739479,"Subgenus","Bairdoppilata (Bairdoppilata)",NA,391219,2,1,"Arthropoda","Podocopida","Bairdiidae","Bairdoppilata","Ostracoda",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1281",815717,815717,504197,"Species","Rhopalonema vetalum","Gegenbaur",117865,3,1,"Cnidaria","Trachymedusae","Rhopalonematidae","Rhopalonema","Hydrozoa","Rhopalonema vetalum",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1282",822596,822596,524004,"Species","Urocorycaeus furcifer","(Claus, 1863)",128821,1,1,"Arthropoda","Poecilostomatoida","Corycaeidae","Urocorycaeus",NA,"Urocorycaeus furcifer",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1283",822625,822625,448370,"Species","Gonyaulax elongata","(Reid) Ellegaard, Daugbjerg, Rochon, J.Lewis & Harding, 2003",233522,4,1,"Myzozoa","Gonyaulacales","Gonyaulacaceae","Gonyaulax","Dinophyceae","Gonyaulax elongata",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1284",822858,822858,825440,"Species","Agetus flaccus","(Giesbrecht, 1891)",128795,1,1,"Arthropoda","Poecilostomatoida","Corycaeidae","Agetus",NA,"Agetus flaccus",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1286",825773,825773,446252,"Species","Gephyrocapsa muellerae","Bréhéret, 1978",341588,1,1,"Haptophyta","Isochrysidales","Noelaerhabdaceae","Gephyrocapsa","Prymnesiophyceae","Gephyrocapsa muellerae",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1287",825907,825907,405674,"Species","Arctocephalus galapagoensis","Heller, 1904",255008,12,2,"Chordata","Carnivora","Otariidae","Arctocephalus","Mammalia","Arctocephalus galapagoensis",TRUE,"EN",NA,NA,"Eastern Galapagos Islands"
"1288",825965,825965,835925,"Genus","Oolithotus","Reinhardt, 1968",235856,4,1,"Haptophyta","Coccolithales","Calcidiscaceae","Oolithotus","Prymnesiophyceae",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1289",827624,827624,476936,"Subspecies","Neogloboquadrina pachyderma dextralis",NA,NA,240,2,"Foraminifera","Globigerinida","Globorotaliidae","Neogloboquadrina",NA,"Neogloboquadrina pachyderma",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1290",828135,828135,489639,"Genus","Brigantedinium","P.C.Reid, 1977",603684,4,1,"Myzozoa","Peridiniales","Peridiniaceae","Brigantedinium","Dinophyceae",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1291",828737,828737,1011455,"Genus","Cyclicargolithus","D.Bukry, 1971",601523,1,1,"Haptophyta","Prymnesiophyceae incertae sedis",NA,"Cyclicargolithus","Prymnesiophyceae",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1292",828743,828743,476936,"Subspecies","Neogloboquadrina pachyderma sinistralis",NA,NA,1,1,"Foraminifera","Globigerinida","Globorotaliidae","Neogloboquadrina",NA,"Neogloboquadrina pachyderma",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1293",829676,829676,831059,"Variety","Algidasphaeridium minutum var. cesare",NA,NA,3,1,"Myzozoa","Gymnodiniales","Gymnodiniaceae","Algidasphaeridium","Dinophyceae","Algidasphaeridium minutum",NA,NA,NA,NA,"Eastern Galapagos Islands"
"1294",830026,830026,1011455,"Genus","Discoaster","Tan Sin Hok, 1931",603376,59,1,"Haptophyta","Prymnesiophyceae incertae sedis",NA,"Discoaster","Prymnesiophyceae",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"1295",830640,830640,701395,"Species","Zalophus wollebaeki","Sivertsen, 1953",255005,29,2,"Chordata","Carnivora","Otariidae","Zalophus","Mammalia","Zalophus wollebaeki",TRUE,"EN",NA,NA,"Eastern Galapagos Islands"
