"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","family","genus","species","class","order","redlist","status","gisd","hab","ecoregion"
"2421",742949,742949,427070,"Species","Corophium brevis",NA,NA,36,2,"Arthropoda","Corophiidae","Corophium","Corophium brevis","Malacostraca","Amphipoda",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2422",742961,742961,427119,"Species","Corvus caurinus",NA,NA,3089,19,"Chordata","Corvidae","Corvus","Corvus caurinus","Aves","Passeriformes",TRUE,"LC",NA,NA,"Puget Trough_Georgia Basin"
"2423",742996,742996,816055,"Genus","Corynebacterium","(Lehmann & Neumann, 1896) emend. Bernard, Wiebe, Burdz, Reimer, Ng, Singh, Schindle & Pacheco, 2010",559528,6,1,"Actinobacteria","Corynebacteriaceae","Corynebacterium",NA,"Actinobacteria","Actinomycetales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2424",743034,743034,427540,"Species","Coscinodiscus marginatus","Ehrenberg, 1844",156629,3,1,"Ochrophyta","Coscinodiscaceae","Coscinodiscus","Coscinodiscus marginatus","Bacillariophyceae","Coscinodiscales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2425",743064,743064,781094,"Family","Cottidae","Bonaparte, 1831",125589,170,3,"Chordata","Cottidae",NA,NA,"Actinopteri","Scorpaeniformes",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2426",743077,743077,756533,"Genus","Coxiella","E. A. Smith, 1894",722760,79,1,"Mollusca","Pomatiopsidae","Coxiella",NA,"Gastropoda","Littorinimorpha",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2427",743079,743079,749467,"Family","Coxiellaceae",NA,570983,10,1,"Proteobacteria","Coxiellaceae",NA,NA,"Gammaproteobacteria","Legionellales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2428",743096,743096,617266,"Species","Crangon dalli","Rathbun, 1902",254486,1,1,"Arthropoda","Crangonidae","Crangon","Crangon dalli","Malacostraca","Decapoda",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2429",743159,743159,805501,"Family","Crenotrichaceae",NA,571122,6,1,"Proteobacteria","Crenotrichaceae",NA,NA,"Gammaproteobacteria","Methylococcales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2430",743165,743165,428593,"Species","Crepidula adunca","G. B. Sowerby I, 1825",572177,1,1,"Mollusca","Calyptraeidae","Crepidula","Crepidula adunca","Gastropoda","Littorinimorpha",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2431",743239,743239,743278,"Genus","Crocinitomix","Bowman, Mancuso Nichols & Gibson, 2003",559985,19,1,"Bacteroidetes","Cryomorphaceae","Crocinitomix",NA,"Flavobacteria","Flavobacteriales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2432",743277,743277,743278,"Genus","Cryomorpha","Bowman, Mancuso Nichols & Gibson, 2003",559988,4,1,"Bacteroidetes","Cryomorphaceae","Cryomorpha",NA,"Flavobacteria","Flavobacteriales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2433",743278,743278,746338,"Family","Cryomorphaceae","Bowman, Mancuso Nichols & Gibson, 2003",559981,67,1,"Bacteroidetes","Cryomorphaceae",NA,NA,"Flavobacteria","Flavobacteriales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2434",743285,743285,763257,"Family","Cryptacanthodidae","Gill, 1861",151391,6,1,"Chordata","Cryptacanthodidae",NA,NA,"Actinopteri","Perciformes",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2435",743399,743399,772736,"Species","Cumella (Cumella) californica","Watling & McCann, 1996",182489,16,2,"Arthropoda","Nannastacidae","Cumella","Cumella (Cumella) californica","Malacostraca","Cumacea",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2436",743405,743405,772736,"Species","Cumella (Cumella) morion","Watling & McCann, 1996",182515,50,2,"Arthropoda","Nannastacidae","Cumella","Cumella (Cumella) morion","Malacostraca","Cumacea",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2437",743412,743412,772736,"Species","Cumella (Cumella) vulgaris","Hart, 1930",182534,66,3,"Arthropoda","Nannastacidae","Cumella","Cumella (Cumella) vulgaris","Malacostraca","Cumacea",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2438",743454,743454,742574,"Genus","Curvibacter",NA,393949,3,1,"Proteobacteria","Comamonadaceae","Curvibacter",NA,"Betaproteobacteria","Burkholderiales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2439",743480,743480,429964,"Species","Cuthona albocrusta","(MacFarland, 1966)",581881,1,1,"Mollusca","Tergipedidae","Cuthona","Cuthona albocrusta","Gastropoda","Nudibranchia",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2440",743486,743486,770523,"Phylum","Cyanobacteria","Stanier ex Cavalier-Smith, 2002",146537,264,2,"Cyanobacteria",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2441",743515,743515,815998,"Family","Cyclobacteriaceae",NA,559877,1,1,"Bacteroidetes","Cyclobacteriaceae",NA,NA,"Cytophagia","Cytophagales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2442",743521,743521,430143,"Species","Cyclocardia ventricosa","(Gould, 1850)",254462,10,1,"Mollusca","Carditidae","Cyclocardia","Cyclocardia ventricosa","Bivalvia","Carditoida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2443",743554,743554,781094,"Family","Cyclopteridae","Bonaparte, 1831",125590,57,2,"Chordata","Cyclopteridae",NA,NA,"Actinopteri","Scorpaeniformes",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2444",743555,743555,743554,"Subfamily","Cyclopterinae",NA,154753,7,1,"Chordata","Cyclopteridae",NA,NA,"Actinopteri","Scorpaeniformes",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2445",743569,743569,700163,"Genus","Cyclostremella","Bush, 1897",415263,7,3,"Mollusca","Pyramidellidae","Cyclostremella",NA,"Gastropoda","Heterobranchia incertae sedis",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2446",743580,743580,430426,"Species","Cygnus buccinator","Richardson, 1832",422570,97,10,"Chordata","Anatidae","Cygnus","Cygnus buccinator","Aves","Anseriformes",TRUE,"LC",NA,NA,"Puget Trough_Georgia Basin"
"2447",743670,743670,431113,"Genus","Cyphocaris","Boeck, 1871",101603,1,1,"Arthropoda","Cyphocarididae","Cyphocaris",NA,"Malacostraca","Amphipoda",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2448",743674,743674,NA,NA,"Cyphonautes",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2449",743708,743708,771773,"Species","Cypridopsis vidua","(O.F. Muller)",160026,1,1,"Arthropoda","Cyprididae","Cypridopsis","Cypridopsis vidua","Ostracoda","Podocopida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2450",743710,743710,771369,"Family","Cyprinidae","Rafinesque, 1815",154163,1,1,"Chordata","Cyprinidae",NA,NA,"Actinopteri","Cypriniformes",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2451",743777,743777,743778,"Genus","Cytophaga","(Winogradsky, 1929) emend. Nakagawa & Yamasato, 1996",559899,3,1,"Bacteroidetes","Cytophagaceae","Cytophaga",NA,"Cytophagia","Cytophagales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2452",743778,743778,815998,"Family","Cytophagaceae","Stanier, 1940",559896,4,1,"Bacteroidetes","Cytophagaceae",NA,NA,"Cytophagia","Cytophagales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2453",743787,743787,431814,"Species","Dactyliosolen fragilissimus","(Bergon) Hasle, 1996",149310,5,1,"Ochrophyta","Rhizosoleniaceae","Dactyliosolen","Dactyliosolen fragilissimus","Bacillariophyceae","Rhizosoleniales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2454",743906,743906,743907,"Genus","Deferribacter","Greene, Patel & Sheehy, 1997",564357,1,1,"Deferribacteres","Deferribacteraceae","Deferribacter",NA,"Deferribacteres","Deferribacterales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2455",743909,743909,739456,"Phylum","Deferribacteres","Garrity & Holt, 2002",564353,156,1,"Deferribacteres",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2456",743910,743910,774579,"Species","Deflexilodes enigmaticus","Bousfield & Chevrier, 1996",547041,2,1,"Arthropoda","Oedicerotidae","Deflexilodes","Deflexilodes enigmaticus","Malacostraca","Amphipoda",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2457",743912,743912,774579,"Species","Deflexilodes similis","Bousfield & Chevrier, 1996",547047,17,3,"Arthropoda","Oedicerotidae","Deflexilodes","Deflexilodes similis","Malacostraca","Amphipoda",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2458",743918,743918,1024900,"Class","Dehalococcoidetes",NA,571133,5,1,"Chloroflexi",NA,NA,NA,"Dehalococcoidetes",NA,NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2459",743923,743923,816057,"Genus","Deinococcus","Brooks & Murray, 1981",571138,3,1,"Deinococcus-Thermus","Deinococcaceae","Deinococcus",NA,"Deinococci","Deinococcales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2460",743928,743928,742574,"Genus","Delftia","Wen, Fegan, Hayward, Chakraborty & Sly, 1999",571139,1,1,"Proteobacteria","Comamonadaceae","Delftia",NA,"Betaproteobacteria","Burkholderiales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2461",743940,743940,757008,"Class","Deltaproteobacteria",NA,392754,229,1,"Proteobacteria",NA,NA,NA,"Deltaproteobacteria",NA,NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2462",743973,743973,748374,"Order","Dendrochirotida","Grube, 1840",123111,4,1,"Echinodermata",NA,NA,NA,"Holothuroidea","Dendrochirotida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2463",743982,743982,743981,"Species","Dendroica coronata","(Linnaeus, 1766)",422639,1,1,"Chordata","Parulidae","Dendroica","Dendroica coronata","Aves","Passeriformes",TRUE,"LC",NA,NA,"Puget Trough_Georgia Basin"
"2464",743994,743994,779637,"Family","Dendronotidae","Allman, 1845",186,1,1,"Mollusca","Dendronotidae",NA,NA,"Gastropoda","Nudibranchia",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2465",744105,744105,817084,"Species","Desdimelita desdichada","(J.L. Barnard, 1962)",536752,9,1,"Arthropoda","Melitidae","Desdimelita","Desdimelita desdichada","Malacostraca","Amphipoda",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2466",744207,744207,744208,"Family","Desulfobacteraceae",NA,393982,90,1,"Proteobacteria","Desulfobacteraceae",NA,NA,"Deltaproteobacteria","Desulfobacterales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2467",744209,744209,744207,"Genus","Desulfobacterium",NA,570038,11,1,"Proteobacteria","Desulfobacteraceae","Desulfobacterium",NA,"Deltaproteobacteria","Desulfobacterales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2468",744210,744210,744207,"Genus","Desulfobacula",NA,570044,7,1,"Proteobacteria","Desulfobacteraceae","Desulfobacula",NA,"Deltaproteobacteria","Desulfobacterales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2469",744211,744211,744208,"Family","Desulfobulbaceae",NA,570067,53,1,"Proteobacteria","Desulfobulbaceae",NA,NA,"Deltaproteobacteria","Desulfobacterales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2470",744212,744212,744211,"Genus","Desulfobulbus",NA,570068,6,1,"Proteobacteria","Desulfobulbaceae","Desulfobulbus",NA,"Deltaproteobacteria","Desulfobacterales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2471",744213,744213,744211,"Genus","Desulfocapsa",NA,570074,2,1,"Proteobacteria","Desulfobulbaceae","Desulfocapsa",NA,"Deltaproteobacteria","Desulfobacterales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2472",744216,744216,744207,"Genus","Desulfofaba",NA,570049,1,1,"Proteobacteria","Desulfobacteraceae","Desulfofaba",NA,"Deltaproteobacteria","Desulfobacterales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2473",744226,744226,744207,"Genus","Desulfonema","Widdel, 1981",571156,1,1,"Proteobacteria","Desulfobacteraceae","Desulfonema",NA,"Deltaproteobacteria","Desulfobacterales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2474",744231,744231,744211,"Genus","Desulforhopalus","Isaksen & Teske, 1999",571159,11,1,"Proteobacteria","Desulfobulbaceae","Desulforhopalus",NA,"Deltaproteobacteria","Desulfobacterales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2475",744232,744232,744207,"Genus","Desulfosarcina","Widdel, 1981",570058,8,1,"Proteobacteria","Desulfobacteraceae","Desulfosarcina",NA,"Deltaproteobacteria","Desulfobacterales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2476",744237,744237,744207,"Genus","Desulfotignum",NA,570064,1,1,"Proteobacteria","Desulfobacteraceae","Desulfotignum",NA,"Deltaproteobacteria","Desulfobacterales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2477",744239,744239,744240,"Genus","Desulfovibrio",NA,393042,17,1,"Proteobacteria","Desulfovibrionaceae","Desulfovibrio",NA,"Deltaproteobacteria","Desulfovibrionales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2478",744247,744247,744248,"Family","Desulfuromonadaceae",NA,570104,14,1,"Proteobacteria","Desulfuromonadaceae",NA,NA,"Deltaproteobacteria","Desulfuromonadales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2479",744248,744248,743940,"Order","Desulfuromonadales",NA,570103,4,1,"Proteobacteria",NA,NA,NA,"Deltaproteobacteria","Desulfuromonadales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2480",744249,744249,744247,"Genus","Desulfuromonas",NA,394055,4,1,"Proteobacteria","Desulfuromonadaceae","Desulfuromonas",NA,"Deltaproteobacteria","Desulfuromonadales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2481",744250,744250,744247,"Genus","Desulfuromusa",NA,394054,1,1,"Proteobacteria","Desulfuromonadaceae","Desulfuromusa",NA,"Deltaproteobacteria","Desulfuromonadales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2482",744254,744254,433458,"Species","Deutella californica","Mayer, 1890",421580,3,3,"Arthropoda","Caprellidae","Deutella","Deutella californica","Malacostraca","Amphipoda",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2483",744259,744259,748573,"Genus","Devosia",NA,567418,2,1,"Proteobacteria","Hyphomicrobiaceae","Devosia",NA,"Alphaproteobacteria","Rhizobiales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2484",744277,744277,1040393,"Family","Diadumenidae","Stephenson, 1920",100664,3,1,"Cnidaria","Diadumenidae",NA,NA,"Anthozoa","Actiniaria",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2485",744293,744293,775101,"Genus","Diaperoecia","Canu, 1918",248335,2,1,"Bryozoa","Diaperoeciidae","Diaperoecia",NA,"Stenolaemata","Cyclostomatida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2486",744453,744453,849945,"Infraphylum","Dinoflagellata",NA,146203,2,2,"Myzozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2487",744487,744487,777661,"Genus","Diopatra","Audouin & Milne Edwards, 1833",129398,4,1,"Annelida","Onuphidae","Diopatra",NA,"Polychaeta","Eunicida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2488",744493,744493,434767,"Species","Diosaccus spinatus","Campbell, 1929",351068,1,1,"Arthropoda","Miraciidae","Diosaccus","Diosaccus spinatus",NA,"Harpacticoida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2489",744571,744571,435299,"Species","Dipolydora pygidialis",NA,NA,2,2,"Annelida","Spionidae","Dipolydora","Dipolydora pygidialis","Polychaeta","Spionida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2490",744711,744711,778920,"Infraorder","Doridacea","Thiele, 1931",246038,1,1,"Mollusca",NA,NA,NA,"Gastropoda","Nudibranchia",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2491",744750,744750,779514,"Species","Doryteuthis (Amerigo) opalescens","(Berry, 1911)",410353,96,2,"Mollusca","Loliginidae","Doryteuthis","Doryteuthis (Amerigo) opalescens","Cephalopoda","Myopsida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2492",744887,744887,436831,"Species","Dyopedos arcticus","(Murdoch, 1885)",254734,2,1,"Arthropoda","Dulichiidae","Dyopedos","Dyopedos arcticus","Malacostraca","Amphipoda",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2493",744915,744915,1011382,"Superorder","Echinacea","Claus, 1876",149855,18,1,"Echinodermata",NA,NA,NA,"Echinoidea",NA,NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2494",744929,744929,738303,"Phylum","Echinodermata","Bruguière, 1791 [ex Klein, 1734]",1806,4,4,"Echinodermata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2495",744965,744965,756395,"Subclass","Echiura",NA,1269,4,1,"Annelida",NA,NA,NA,"Polychaeta",NA,NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2496",744997,744997,741975,"Family","Ectothiorhodospiraceae",NA,570404,22,1,"Proteobacteria","Ectothiorhodospiraceae",NA,NA,"Gammaproteobacteria","Chromatiales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2497",745118,745118,1014076,"Order","Elusimicrobiales",NA,571256,2,1,"Elusimicrobia",NA,NA,NA,"Elusimicrobia(class)","Elusimicrobiales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2498",745133,745133,1031012,"Family","Embiotocidae","Agassiz, 1853",151386,5,2,"Chordata","Embiotocidae",NA,NA,"Actinopteri","Perciformes",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2499",745155,745155,848855,"Family","Emplectonematidae",NA,122326,1,1,"Nemertea","Emplectonematidae",NA,NA,"Enopla","Monostilifera",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2500",745172,745172,803074,"Family","Enchytraeidae","Vejdovský, 1879",2038,30,2,"Annelida","Enchytraeidae",NA,NA,"Clitellata","Enchytraeida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2501",745197,745197,742334,"Family","Engraulidae","Gill, 1861",125465,3,1,"Chordata","Engraulidae",NA,NA,"Actinopteri","Clupeiformes",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2502",745229,745229,752857,"Class","Enopla","Schultze, 1851",1294,1,1,"Nemertea",NA,NA,NA,"Enopla",NA,NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2503",745255,745255,757994,"Genus","Ensifer","(Casida, 1982) emend. Young, 2003",571416,14,1,"Proteobacteria","Rhizobiaceae","Ensifer",NA,"Alphaproteobacteria","Rhizobiales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2504",745262,745262,779711,"Family","Enterobacteriaceae",NA,414809,38,1,"Proteobacteria","Enterobacteriaceae",NA,NA,"Gammaproteobacteria","Enterobacteriales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2505",745286,745286,762776,"Genus","Enterovibrio",NA,393080,1,1,"Proteobacteria","Vibrionaceae","Enterovibrio",NA,"Gammaproteobacteria","Vibrionales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2506",745300,745300,779253,"Genus","Entotheonella",NA,NA,1,1,"Proteobacteria",NA,"Entotheonella",NA,"Deltaproteobacteria","Deltaproteobacteria incertae sedis",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2507",745303,745303,840294,"Genus","Eobrolgus","J.L. Barnard, 1979",158086,2,1,"Arthropoda","Phoxocephalidae","Eobrolgus",NA,"Malacostraca","Amphipoda",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2508",745304,745304,745303,"Species","Eobrolgus chumashi","Barnard & Barnard, 1981",548794,5,1,"Arthropoda","Phoxocephalidae","Eobrolgus","Eobrolgus chumashi","Malacostraca","Amphipoda",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2509",745353,745353,496291,"Genus","Epilabidocera","Wilson C.B., 1932",254329,3,1,"Arthropoda","Pontellidae","Epilabidocera",NA,NA,"Calanoida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2510",745452,745452,757008,"Class","Epsilonproteobacteria",NA,393209,6,1,"Proteobacteria",NA,NA,NA,"Epsilonproteobacteria",NA,NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2511",745501,745501,745262,"Genus","Erwinia",NA,571260,1,1,"Proteobacteria","Enterobacteriaceae","Erwinia",NA,"Gammaproteobacteria","Enterobacteriales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2512",745510,745510,745511,"Genus","Erythrobacter","Shiba & Simidu, 1982",393075,3,1,"Proteobacteria","Erythrobacteraceae","Erythrobacter",NA,"Alphaproteobacteria","Sphingomonadales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2513",745511,745511,759709,"Family","Erythrobacteraceae",NA,568242,4,1,"Proteobacteria","Erythrobacteraceae",NA,NA,"Alphaproteobacteria","Sphingomonadales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2514",745559,745559,440734,"Species","Eualus avinus","(Rathbun, 1899)",423364,171,2,"Arthropoda","Thoridae","Eualus","Eualus avinus","Malacostraca","Decapoda",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2515",745560,745560,440734,"Species","Eualus barbatus","(Rathbun, 1899)",515222,28,1,"Arthropoda","Thoridae","Eualus","Eualus barbatus","Malacostraca","Decapoda",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2516",745564,745564,440734,"Species","Eualus macrophthalmus","(Rathbun, 1902)",515232,28,1,"Arthropoda","Thoridae","Eualus","Eualus macrophthalmus","Malacostraca","Decapoda",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2517",745569,745569,440734,"Species","Eualus subtilis","Carvacho & Olson, 1984",515239,4,1,"Arthropoda","Thoridae","Eualus","Eualus subtilis","Malacostraca","Decapoda",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2518",745570,745570,440734,"Species","Eualus townsendi","(Rathbun, 1902)",515240,3,1,"Arthropoda","Thoridae","Eualus","Eualus townsendi","Malacostraca","Decapoda",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2519",745644,745644,441054,"Species","Euchone incolor","Hartman, 1965",155202,52,3,"Annelida","Sabellidae","Euchone","Euchone incolor","Polychaeta","Sabellida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2520",745662,745662,750993,"Subfamily","Euclymeninae","Arwidsson, 1906",152232,37,1,"Annelida","Maldanidae",NA,NA,"Polychaeta",NA,NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2521",745694,745694,758325,"Genus","Eudistylia","Bush, 1905",325075,4,1,"Annelida","Sabellidae","Eudistylia",NA,"Polychaeta","Sabellida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2522",745737,745737,1024897,"Phylum","Euglenozoa",NA,536202,7,1,"Euglenozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2523",745747,745747,441534,"Species","Eulalia californiensis",NA,NA,4,1,"Annelida","Phyllodocidae","Eulalia","Eulalia californiensis","Polychaeta","Phyllodocida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2524",745853,745853,442029,"Species","Euphilomedes carcharodonta","(Smith, 1952)",451216,30,1,"Arthropoda","Philomedidae","Euphilomedes","Euphilomedes carcharodonta","Ostracoda","Myodocopida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2525",745956,745956,741599,"Family","Eurytomidae",NA,NA,1285,16,"Arthropoda","Eurytomidae",NA,NA,"Insecta","Hymenoptera",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2526",745975,745975,626176,"Species","Eusirus columbianus","Bousfield & Hendrycks, 1995",489858,1,1,"Arthropoda","Eusiridae","Eusirus","Eusirus columbianus","Malacostraca","Amphipoda",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2527",746058,746058,443161,"Species","Exosphaeroma inornata","Dow, 1958",257025,1,1,"Arthropoda","Sphaeromatidae","Exosphaeroma","Exosphaeroma inornata","Malacostraca","Isopoda",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2528",746067,746067,746066,"Species","Eyakia robusta","(Holmes, 1908)",548799,3,1,"Arthropoda","Phoxocephalidae","Eyakia","Eyakia robusta","Malacostraca","Amphipoda",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2529",746212,746212,739456,"Phylum","Fibrobacteres",NA,571284,8,1,"Fibrobacteres",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2530",746233,746233,428767,"Genus","Filicrisia","D'orbigny, 1853",111035,1,1,"Bryozoa","Crisiidae","Filicrisia",NA,"Stenolaemata","Cyclostomatida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2531",746260,746260,739456,"Phylum","Firmicutes",NA,377975,16,1,"Firmicutes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2532",746291,746291,771490,"Family","Flabelligeridae","de Saint-Joseph, 1894",976,4,2,"Annelida","Flabelligeridae",NA,NA,"Polychaeta","Terebellida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2533",746333,746333,746334,"Genus","Flammeovirga","Nakagawa, Hamana, Sakane & Yamasato, 1997",559916,2,1,"Bacteroidetes","Flammeovirgaceae","Flammeovirga",NA,"Cytophagia","Cytophagales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2534",746337,746337,746338,"Family","Flavobacteriaceae","(Reichenbach, 1992) emend. Bernardet, Nakagawa & Holmes, 2002",559995,426,1,"Bacteroidetes","Flavobacteriaceae",NA,NA,"Flavobacteria","Flavobacteriales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2535",746338,746338,805498,"Order","Flavobacteriales",NA,559998,441,1,"Bacteroidetes",NA,NA,NA,"Flavobacteria","Flavobacteriales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2536",746339,746339,746337,"Genus","Flavobacterium","Bergey, Harrison, Breed, Hammer & Huntoon, 1923",562615,1,1,"Bacteroidetes","Flavobacteriaceae","Flavobacterium",NA,"Flavobacteria","Flavobacteriales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2537",746341,746341,743778,"Genus","Flexibacter","Soriano, 1945",559903,1,1,"Bacteroidetes","Cytophagaceae","Flexibacter",NA,"Cytophagia","Cytophagales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2538",746358,746358,697519,"Species","Florometra serratissima","(AH Clark, 1907)",714272,1,1,"Echinodermata","Antedonidae","Florometra","Florometra serratissima","Crinoidea","Comatulida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2539",746359,746359,1033153,"Genus","Fluminicola","Stimpson, 1865",717164,8,1,"Mollusca","Lithoglyphidae","Fluminicola",NA,"Gastropoda","Littorinimorpha",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"2540",746360,746360,749466,"Genus","Fluoribacter",NA,571335,22,1,"Proteobacteria","Legionellaceae","Fluoribacter",NA,"Gammaproteobacteria","Legionellales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
