"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","redlist","status","records","datasets","phylum","order","family","genus","species","class","gisd","hab","ecoregion"
"4380",1014929,1014929,1014928,"Species","Mexacanthina lugubris","(Sowerby, 1821)",404505,NA,NA,1,1,"Mollusca","Neogastropoda","Muricidae","Mexacanthina","Mexacanthina lugubris","Gastropoda",NA,NA,"Southern California Bight"
"4381",1014930,1014930,1014931,"Species","Acanthinucella paucilirata","(Stearns, 1871)",404468,NA,NA,1,1,"Mollusca","Neogastropoda","Muricidae","Acanthinucella","Acanthinucella paucilirata","Gastropoda",NA,NA,"Southern California Bight"
"4382",1014932,1014932,1014931,"Species","Acanthinucella punctulata","(Gray in G.B. Sowerby I, 1835)",404474,NA,NA,6,1,"Mollusca","Neogastropoda","Muricidae","Acanthinucella","Acanthinucella punctulata","Gastropoda",NA,NA,"Southern California Bight"
"4383",1014933,1014933,1014931,"Species","Acanthinucella spirata","(Blainville, 1832)",404477,NA,NA,32,5,"Mollusca","Neogastropoda","Muricidae","Acanthinucella","Acanthinucella spirata","Gastropoda",NA,NA,"Southern California Bight"
"4384",1015027,1015027,517066,"Species","Tectura paleacea","(Gould, 1853)",527869,NA,NA,4,1,"Mollusca",NA,"Lottiidae","Tectura","Tectura paleacea","Gastropoda",NA,NA,"Southern California Bight"
"4385",1015171,1015171,626957,"Species","Finella phanea","(Bartsch, 1911)",580427,NA,NA,1,1,"Mollusca","Caenogastropoda incertae sedis","Scaliolidae","Finella","Finella phanea","Gastropoda",NA,NA,"Southern California Bight"
"4386",1015172,1015172,626957,"Species","Finella tenuisculpta","(Carpenter, 1864)",580428,NA,NA,1,1,"Mollusca","Caenogastropoda incertae sedis","Scaliolidae","Finella","Finella tenuisculpta","Gastropoda",NA,NA,"Southern California Bight"
"4387",1015193,1015193,698748,"Species","Mitrella tuberosa","(Carpenter, 1865)",511560,NA,NA,1,1,"Mollusca","Neogastropoda","Columbellidae","Mitrella","Mitrella tuberosa","Gastropoda",NA,NA,"Southern California Bight"
"4388",1015310,1015310,772931,"Species","Amphioplus (Amphioplus) strongyloplax","(H.L. Clark, 1911)",242830,NA,NA,15,2,"Echinodermata","Ophiurida","Amphiuridae","Amphioplus","Amphioplus (Amphioplus) strongyloplax","Ophiuroidea",NA,NA,"Southern California Bight"
"4389",1015345,1015345,774902,"Species","Amphiura (Amphiura) diomedeae","Lütken & Mortensen, 1899",243029,NA,NA,4,2,"Echinodermata","Ophiurida","Amphiuridae","Amphiura","Amphiura (Amphiura) diomedeae","Ophiuroidea",NA,NA,"Southern California Bight"
"4390",1015549,1015549,1014705,"Species","Antho (Plocamia) karykina","(De Laubenfels, 1927)",744396,NA,NA,7,1,"Porifera","Poecilosclerida","Microcionidae","Antho","Antho (Plocamia) karykina","Demospongiae",NA,NA,"Southern California Bight"
"4391",1015560,1015560,778101,"Species","Heteropolypus ritteri","(Nutting, 1909)",724715,NA,NA,393,1,"Cnidaria","Alcyonacea","Alcyoniidae","Heteropolypus","Heteropolypus ritteri","Anthozoa",NA,NA,"Southern California Bight"
"4392",1015750,1015750,441311,"Species","Eudistoma psammion","Ritter & Forsyth, 1917",250242,NA,NA,10,1,"Chordata","Aplousobranchia","Polycitoridae","Eudistoma","Eudistoma psammion","Ascidiacea",NA,NA,"Southern California Bight"
"4393",1015751,1015751,441311,"Species","Eudistoma ritteri","Van Name, 1945",250250,NA,NA,6,1,"Chordata","Aplousobranchia","Polycitoridae","Eudistoma","Eudistoma ritteri","Ascidiacea",NA,NA,"Southern California Bight"
"4394",1015774,1015774,405679,"Subspecies","Arctocephalus philippii townsendi","(Merriam, 1897)",477319,NA,NA,26,8,"Chordata","Carnivora","Otariidae","Arctocephalus","Arctocephalus philippii","Mammalia",NA,NA,"Southern California Bight"
"4395",1015809,1015809,1011769,"Species","Aricidea (Strelzovia) antennata","Annenkova, 1934",734520,NA,NA,34,1,"Annelida",NA,"Paraonidae","Aricidea","Aricidea (Strelzovia) antennata","Polychaeta",NA,NA,"Southern California Bight"
"4396",1015845,1015845,599696,"Species","Ampharete californica","(Hilbig, 2000)",744683,NA,NA,1,1,"Annelida","Terebellida","Ampharetidae","Ampharete","Ampharete californica","Polychaeta",NA,NA,"Southern California Bight"
"4397",1015847,1015847,599696,"Species","Ampharete lineata","(Berkeley & Berkeley, 1943)",744688,NA,NA,11,1,"Annelida","Terebellida","Ampharetidae","Ampharete","Ampharete lineata","Polychaeta",NA,NA,"Southern California Bight"
"4398",1015890,1015890,476121,"Species","Neastacilla diomedeae","(Benedict, 1898)",261419,NA,NA,1,1,"Arthropoda","Isopoda","Arcturidae","Neastacilla","Neastacilla diomedeae","Malacostraca",NA,NA,"Southern California Bight"
"4399",1015931,1015931,1015932,"Species","Megastraea undosa","(W. Wood, 1828)",528084,NA,NA,23,3,"Mollusca",NA,"Turbinidae","Megastraea","Megastraea undosa","Gastropoda",NA,NA,"Southern California Bight"
"4400",1015943,1015943,680108,"Species","Alia aurantiaca","(Dall, 1871)",511701,NA,NA,2,1,"Mollusca","Neogastropoda","Columbellidae","Alia","Alia aurantiaca","Gastropoda",NA,NA,"Southern California Bight"
"4401",1016044,1016044,763495,"Species","Clathria (Thalysias) originalis","(de Laubenfels, 1930)",167763,NA,NA,9,1,"Porifera","Poecilosclerida","Microcionidae","Clathria","Clathria (Thalysias) originalis","Demospongiae",NA,NA,"Southern California Bight"
"4402",1016097,1016097,776231,"Species","Bathylagoides wesethi","(Bolin, 1938)",712444,NA,NA,12,2,"Chordata","Osmeriformes","Bathylagidae","Bathylagoides","Bathylagoides wesethi","Actinopteri",NA,NA,"Southern California Bight"
"4403",1016181,1016181,750319,"Species","Loxostomum minuta","(Natland, 1938)",736679,NA,NA,1,1,"Foraminifera","Rotaliida","Loxostomatidae","Loxostomum","Loxostomum minuta","Globothalamea",NA,NA,"Southern California Bight"
"4404",1016193,1016193,1014948,"Species","Hamaticolax prolixus","(Cressey, 1969)",362410,NA,NA,1,1,"Arthropoda","Poecilostomatoida","Bomolochidae","Hamaticolax","Hamaticolax prolixus",NA,NA,NA,"Southern California Bight"
"4405",1016258,1016258,763873,"Species","Salvatoria californiensis","(Kudenov & Harris, 1994)",736943,NA,NA,6,1,"Annelida","Phyllodocida","Syllidae","Salvatoria","Salvatoria californiensis","Polychaeta",NA,NA,"Southern California Bight"
"4406",1016264,1016264,748535,"Species","Hymenodiscus exilis","(Fisher, 1905)",381763,NA,NA,3,1,"Echinodermata","Brisingida","Brisingidae","Hymenodiscus","Hymenodiscus exilis","Asteroidea",NA,NA,"Southern California Bight"
"4407",1016272,1016272,748535,"Species","Hymenodiscus pusilla","(Fisher, 1917)",381779,NA,NA,1,1,"Echinodermata","Brisingida","Brisingidae","Hymenodiscus","Hymenodiscus pusilla","Asteroidea",NA,NA,"Southern California Bight"
"4408",1016337,1016337,767337,"Species","Cactosoma arenarium","Carlgren, 1931",592961,NA,NA,4,2,"Cnidaria","Actiniaria","Halcampidae","Cactosoma","Cactosoma arenarium","Anthozoa",NA,NA,"Southern California Bight"
"4409",1016483,1016483,1016484,"Species","Romaleon antennarium","(Stimpson, 1856)",440397,NA,NA,7,2,"Arthropoda","Decapoda","Cancridae","Romaleon","Romaleon antennarium","Malacostraca",NA,NA,"Southern California Bight"
"4410",1016485,1016485,802977,"Species","Metacarcinus anthonyi","(Rathbun, 1897)",440385,NA,NA,2,1,"Arthropoda","Decapoda","Cancridae","Metacarcinus","Metacarcinus anthonyi","Malacostraca",NA,NA,"Southern California Bight"
"4411",1016487,1016487,802977,"Species","Metacarcinus gracilis","(Dana, 1852)",440387,NA,NA,1,1,"Arthropoda","Decapoda","Cancridae","Metacarcinus","Metacarcinus gracilis","Malacostraca",NA,NA,"Southern California Bight"
"4412",1016490,1016490,1016484,"Species","Romaleon jordani","(Rathbun, 1900)",440400,NA,NA,6,2,"Arthropoda","Decapoda","Cancridae","Romaleon","Romaleon jordani","Malacostraca",NA,NA,"Southern California Bight"
"4413",1016577,1016577,521636,"Species","Tringa semipalmatus","(J. F. Gmelin, 1789)",567466,NA,NA,4,3,"Chordata","Charadriiformes","Scolopacidae","Tringa","Tringa semipalmatus","Aves",NA,NA,"Southern California Bight"
"4414",1016680,1016680,1016681,"Species","Cerithiopsidella cosmia","(Bartsch, 1907)",580727,NA,NA,2,1,"Mollusca","Caenogastropoda incertae sedis","Cerithiopsidae","Cerithiopsidella","Cerithiopsidella cosmia","Gastropoda",NA,NA,"Southern California Bight"
"4415",1016827,1016827,842072,"Species","Paradialychone ecaudata","(Moore, 1903)",558740,NA,NA,2,1,"Annelida","Sabellida","Sabellidae","Paradialychone","Paradialychone ecaudata","Polychaeta",NA,NA,"Southern California Bight"
"4416",1016874,1016874,1016875,"Species","Lotostomoides calomorphum","(Reuss, 1866)",711518,NA,NA,5,1,"Foraminifera","Lagenida","Chrysalogoniidae","Lotostomoides","Lotostomoides calomorphum","Foraminifera incertae sedis",NA,NA,"Southern California Bight"
"4417",1016887,1016887,540240,"Species","Discerceis granulosa","(Richardson, 1899)",260188,NA,NA,1,1,"Arthropoda","Isopoda","Sphaeromatidae","Discerceis","Discerceis granulosa","Malacostraca",NA,NA,"Southern California Bight"
"4418",1017025,1017025,769652,"Species","Clavellotis sargi","(Kurz, 1877)",135853,NA,NA,1,1,"Arthropoda","Siphonostomatoida","Lernaeopodidae","Clavellotis","Clavellotis sargi",NA,NA,NA,"Southern California Bight"
"4419",1017057,1017057,768484,"Species","Eucheilota bakeri","(Torrey, 1904)",284633,NA,NA,2,1,"Cnidaria","Leptothecata","Lovenellidae","Eucheilota","Eucheilota bakeri","Hydrozoa",NA,NA,"Southern California Bight"
"4420",1017089,1017089,428660,"Species","Cribrilaria radiata","(Moll, 1803)",471844,NA,NA,4,1,"Bryozoa","Cheilostomatida","Cribrilinidae","Cribrilaria","Cribrilaria radiata","Gymnolaemata",NA,NA,"Southern California Bight"
"4421",1017193,1017193,1017194,"Species","Stichopilidium columba",NA,549459,NA,NA,11,1,"Radiozoa","Nassellaria","Theoperidae","Stichopilidium","Stichopilidium columba","Polycystina",NA,NA,"Southern California Bight"
"4422",1017195,1017195,1017194,"Species","Stichopilidium kruegeri","(Popofsky) Nishimura & Yamauchi, 1984",493663,NA,NA,10,1,"Radiozoa","Nassellaria","Theoperidae","Stichopilidium","Stichopilidium kruegeri","Polycystina",NA,NA,"Southern California Bight"
"4423",1017234,1017234,427988,"Subspecies","Cosmocampus arctus arctus","(Jenkins & Evermann, 1889)",278056,NA,NA,7,2,"Chordata","Syngnathiformes","Syngnathidae","Cosmocampus","Cosmocampus arctus","Actinopteri",NA,NA,"Southern California Bight"
"4424",1017372,1017372,1017373,"Species","Trikentrion catalina","(Sim & Bakus, 1986)",537281,NA,NA,2,2,"Porifera","Axinellida","Raspailiidae","Trikentrion","Trikentrion catalina","Demospongiae",NA,NA,"Southern California Bight"
"4425",1017513,1017513,1017514,"Species","Neobernaya spadicea","(Swainson, 1823)",580674,NA,NA,31,3,"Mollusca","Littorinimorpha","Cypraeidae","Neobernaya","Neobernaya spadicea","Gastropoda",NA,NA,"Southern California Bight"
"4426",1017682,1017682,744298,"Species","Diaperoforma californica","(d'Orbigny, 1853)",472584,NA,NA,4,1,"Bryozoa","Cyclostomatida",NA,"Diaperoforma","Diaperoforma californica","Stenolaemata",NA,NA,"Southern California Bight"
"4427",1018057,1018057,775244,"Species","Eusymmerus pseudoculata","(Boone, 1923)",260339,NA,NA,1,1,"Arthropoda","Isopoda","Idoteidae","Eusymmerus","Eusymmerus pseudoculata","Malacostraca",NA,NA,"Southern California Bight"
"4428",1018111,1018111,745639,"Species","Euchitonia elegans-furcata",NA,550683,NA,NA,20,1,"Radiozoa","Spumellaria","Spongodiscidae","Euchitonia","Euchitonia elegans-furcata","Polycystina",NA,NA,"Southern California Bight"
"4429",1018156,1018156,777721,"Species","Leodice americana","(Hartman, 1944)",742166,NA,NA,46,2,"Annelida","Eunicida","Eunicidae","Leodice","Leodice americana","Polychaeta",NA,NA,"Southern California Bight"
"4430",1018159,1018159,777721,"Species","Leodice antennata","Savigny in Lamarck, 1818",336660,NA,NA,1,1,"Annelida","Eunicida","Eunicidae","Leodice","Leodice antennata","Polychaeta",NA,NA,"Southern California Bight"
"4431",1018167,1018167,777721,"Species","Leodice lucei","(Grube, 1856)",742172,NA,NA,4,1,"Annelida","Eunicida","Eunicidae","Leodice","Leodice lucei","Polychaeta",NA,NA,"Southern California Bight"
"4432",1018192,1018192,455653,"Species","Hydroides gracilis","(Bush, 1905)",333640,NA,NA,10,1,"Annelida","Sabellida","Serpulidae","Hydroides","Hydroides gracilis","Polychaeta",NA,NA,"Southern California Bight"
"4433",1018259,1018259,774702,"Species","Exogone (Parexogone) breviseta","Kudenov & Harris, 1995",327961,NA,NA,9,1,"Annelida","Phyllodocida","Syllidae","Exogone","Exogone (Parexogone) breviseta","Polychaeta",NA,NA,"Southern California Bight"
"4434",1018261,1018261,774701,"Species","Exogone (Exogone) dwisula","Kudenov & Harris, 1995",327956,NA,NA,33,2,"Annelida","Phyllodocida","Syllidae","Exogone","Exogone (Exogone) dwisula","Polychaeta",NA,NA,"Southern California Bight"
"4435",1018263,1018263,774701,"Species","Exogone (Exogone) lourei","Berkeley & Berkeley, 1938",238226,NA,NA,128,2,"Annelida","Phyllodocida","Syllidae","Exogone","Exogone (Exogone) lourei","Polychaeta",NA,NA,"Southern California Bight"
"4436",1018265,1018265,774702,"Species","Exogone (Parexogone) molesta","(Banse, 1972)",333450,NA,NA,12,2,"Annelida","Phyllodocida","Syllidae","Exogone","Exogone (Parexogone) molesta","Polychaeta",NA,NA,"Southern California Bight"
"4437",1018514,1018514,813834,"Species","Acanthodesmia vinculata","Mueller, 1858",493675,NA,NA,13,1,"Radiozoa","Nassellaria","Trissocyclidae","Acanthodesmia","Acanthodesmia vinculata","Polycystina",NA,NA,"Southern California Bight"
"4438",1018571,1018571,718802,"Subspecies","Nephasoma (Nephasoma) wodjanizkii wodjanizkii","(Murina, 1973)",410738,NA,NA,1,1,"Sipuncula","Golfingiida","Golfingiidae","Nephasoma","Nephasoma (Nephasoma) wodjanizkii","Sipunculidea",NA,NA,"Southern California Bight"
"4439",1018732,1018732,478378,"Species","Niphates lunisimilis","(De Laubenfels, 1930)",166779,NA,NA,1,1,"Porifera","Haplosclerida","Niphatidae","Niphates","Niphates lunisimilis","Demospongiae",NA,NA,"Southern California Bight"
"4440",1018800,1018800,637810,"Species","Leitoscoloplos panamensis","(Monro, 1933)",743507,NA,NA,15,1,"Annelida",NA,"Orbiniidae","Leitoscoloplos","Leitoscoloplos panamensis","Polychaeta",NA,NA,"Southern California Bight"
"4441",1018803,1018803,461205,"Species","Lepidasthenia natans","(Chamberlin, 1919)",333800,NA,NA,5,1,"Annelida","Phyllodocida","Polynoidae","Lepidasthenia","Lepidasthenia natans","Polychaeta",NA,NA,"Southern California Bight"
"4442",1018866,1018866,748187,"Species","Hexalonche amphisiphon","Haeckel, 1887",493356,NA,NA,13,1,"Radiozoa","Spumellaria","Actinommidae","Hexalonche","Hexalonche amphisiphon","Polycystina",NA,NA,"Southern California Bight"
"4443",1018869,1018869,1018870,"Species","Ceratocyrtis histricosa","(Joergensen) Petrushevskaya, 1971",493523,NA,NA,6,1,"Radiozoa","Nassellaria","Plagiacanthidae","Ceratocyrtis","Ceratocyrtis histricosa","Polycystina",NA,NA,"Southern California Bight"
"4444",1018935,1018935,453782,"Species","Hexacontium armatum-hostile",NA,550686,NA,NA,16,1,"Radiozoa","Spumellaria","Actinommidae","Hexacontium","Hexacontium armatum-hostile","Polycystina",NA,NA,"Southern California Bight"
"4445",1019049,1019049,772129,"Species","Hyalonema (Corynonema) populiferum","Schulze, 1899",171425,NA,NA,8,2,"Porifera","Amphidiscosida","Hyalonematidae","Hyalonema","Hyalonema (Corynonema) populiferum","Hexactinellida",NA,NA,"Southern California Bight"
"4446",1019129,1019129,1018544,"Species","Felimare agassizii","(Bergh, 1894)",597514,NA,NA,1,1,"Mollusca","Nudibranchia","Chromodorididae","Felimare","Felimare agassizii","Gastropoda",NA,NA,"Southern California Bight"
"4447",1019237,1019237,773074,"Species","Istiompax indica","(Cuvier, 1832)",712905,TRUE,"DD",1,1,"Chordata","Perciformes","Istiophoridae","Istiompax","Istiompax indica","Actinopteri",NA,NA,"Southern California Bight"
"4448",1019342,1019342,637042,"Subspecies","Lagocephalus lagocephalus lagocephalus","(Linnaeus, 1758)",236493,NA,NA,1,1,"Chordata","Tetraodontiformes","Tetraodontidae","Lagocephalus","Lagocephalus lagocephalus","Actinopteri",NA,NA,"Southern California Bight"
"4449",1019428,1019428,670821,"Species","Sthenolepis areolata","(McIntosh, 1885)",334868,NA,NA,2,1,"Annelida","Phyllodocida","Sigalionidae","Sthenolepis","Sthenolepis areolata","Polychaeta",NA,NA,"Southern California Bight"
"4450",1019434,1019434,505251,"Species","Saccella penderi","(Dall & Bartsch, 1910)",600477,NA,NA,5,2,"Mollusca","Nuculanoida","Nuculanidae","Saccella","Saccella penderi","Bivalvia",NA,NA,"Southern California Bight"
"4451",1019465,1019465,1019466,"Species","Lepas (Anatifa) anatifera","Linnaeus, 1758",733346,NA,NA,1,1,"Arthropoda","Lepadiformes","Lepadidae","Lepas","Lepas (Anatifa) anatifera",NA,NA,NA,"Southern California Bight"
"4452",1019481,1019481,779043,"Species","Cyanoplax keepiana","(Berry, 1948)",386417,NA,NA,4,1,"Mollusca","Chitonida","Lepidochitonidae","Cyanoplax","Cyanoplax keepiana","Polyplacophora",NA,NA,"Southern California Bight"
"4453",1019566,1019566,462644,"Species","Leucandra losangelensis","(de Laubenfels, 1930)",164341,NA,NA,9,1,"Porifera","Leucosolenida","Grantiidae","Leucandra","Leucandra losangelensis","Calcarea",NA,NA,"Southern California Bight"
"4454",1019659,1019659,750052,"Species","Liponema brevicorne","(McMurrich, 1893)",593074,NA,NA,5,2,"Cnidaria","Actiniaria","Liponematidae","Liponema","Liponema brevicorne","Anthozoa",NA,NA,"Southern California Bight"
"4455",1019664,1019664,768610,"Species","Elthusa californica","(Schioedte & Meinert, 1884)",256781,NA,NA,4,1,"Arthropoda","Isopoda","Cymothoidae","Elthusa","Elthusa californica","Malacostraca",NA,NA,"Southern California Bight"
"4456",1019670,1019670,768610,"Species","Elthusa menziesi","(Brusca, 1981)",256786,NA,NA,1,1,"Arthropoda","Isopoda","Cymothoidae","Elthusa","Elthusa menziesi","Malacostraca",NA,NA,"Southern California Bight"
"4457",1019687,1019687,772063,"Species","Lissodendoryx (Lissodendoryx) firma","(Lambe, 1895)",168957,NA,NA,2,1,"Porifera","Poecilosclerida","Coelosphaeridae","Lissodendoryx","Lissodendoryx (Lissodendoryx) firma","Demospongiae",NA,NA,"Southern California Bight"
"4458",1019704,1019704,699541,"Species","Paralithodes californiensis","(Benedict, 1895)",550644,NA,NA,1,1,"Arthropoda","Decapoda","Lithodidae","Paralithodes","Paralithodes californiensis","Malacostraca",NA,NA,"Southern California Bight"
"4459",1019720,1019720,778114,"Species","Echinolittorina aspera","(Philippi, 1846)",446852,NA,NA,2,1,"Mollusca","Littorinimorpha","Littorinidae","Echinolittorina","Echinolittorina aspera","Gastropoda",NA,NA,"Southern California Bight"
"4460",1019786,1019786,779416,"Species","Luzonia chilensis","(Dall, 1890)",408138,NA,NA,2,1,"Mollusca",NA,"Cuspidariidae","Luzonia","Luzonia chilensis","Bivalvia",NA,NA,"Southern California Bight"
"4461",1019897,1019897,817091,"Species","Kajikia audax","(Philippi, 1887)",712907,TRUE,"NT",1,1,"Chordata","Perciformes","Istiophoridae","Kajikia","Kajikia audax","Actinopteri",NA,NA,"Southern California Bight"
"4462",1019923,1019923,431642,"Species","Cytharella hexagona","(Gabb, 1865)",433484,NA,NA,1,1,"Mollusca","Neogastropoda","Mangeliidae","Cytharella","Cytharella hexagona","Gastropoda",NA,NA,"Southern California Bight"
"4463",1019990,1019990,819522,"Species","Hypermastus rosa","(Willett, 1944)",566088,NA,NA,1,1,"Mollusca","Littorinimorpha","Eulimidae","Hypermastus","Hypermastus rosa","Gastropoda",NA,NA,"Southern California Bight"
"4464",1020082,1020082,763632,"Species","Clathria (Microciona) microjoanna","(de Laubenfels, 1930)",167662,NA,NA,1,1,"Porifera","Poecilosclerida","Microcionidae","Clathria","Clathria (Microciona) microjoanna","Demospongiae",NA,NA,"Southern California Bight"
"4465",1020098,1020098,475164,"Species","Nanocassiope polita","(Rathbun, 1894)",444312,NA,NA,1,1,"Arthropoda","Decapoda","Xanthidae","Nanocassiope","Nanocassiope polita","Malacostraca",NA,NA,"Southern California Bight"
"4466",1020180,1020180,840098,"Species","Modiolatus neglectus","(Soot-Ryen, 1955)",600530,NA,NA,3,1,"Mollusca","Mytiloida","Mytilidae","Modiolatus","Modiolatus neglectus","Bivalvia",NA,NA,"Southern California Bight"
"4467",1020310,1020310,774173,"Species","Arcuatula senhousia","(Benson, 1842)",505946,NA,NA,91,3,"Mollusca","Mytiloida","Mytilidae","Arcuatula","Arcuatula senhousia","Bivalvia",NA,NA,"Southern California Bight"
"4468",1020386,1020386,778093,"Species","Kurtiella tumida","(Carpenter, 1864)",606421,NA,NA,94,1,"Mollusca",NA,"Montacutidae","Kurtiella","Kurtiella tumida","Bivalvia",NA,NA,"Southern California Bight"
"4469",1020560,1020560,1014865,"Species","Keenaea centifilosum","(Carpenter, 1864)",746069,NA,NA,16,2,"Mollusca","Veneroida","Cardiidae","Keenaea","Keenaea centifilosum","Bivalvia",NA,NA,"Southern California Bight"
"4470",1020575,1020575,1014627,"Species","Parabrachiella robusta","(Wilson, C.B., 1912)",478471,NA,NA,2,1,"Arthropoda","Siphonostomatoida","Lernaeopodidae","Parabrachiella","Parabrachiella robusta",NA,NA,NA,"Southern California Bight"
"4471",1020612,1020612,842147,"Species","Bipalponephtys cornuta","(Berkeley & Berkeley, 1945)",558190,NA,NA,67,1,"Annelida","Phyllodocida","Nephtyidae","Bipalponephtys","Bipalponephtys cornuta","Polychaeta",NA,NA,"Southern California Bight"
"4472",1020631,1020631,477763,"Species","Nereis mediator","Chamberlin, 1918",329690,NA,NA,1,1,"Annelida","Phyllodocida","Nereididae","Nereis","Nereis mediator","Polychaeta",NA,NA,"Southern California Bight"
"4473",1020635,1020635,679652,"Species","Scolelepis (Parascolelepis) tridentata","(Southern, 1914)",157561,NA,NA,2,1,"Annelida","Spionida","Spionidae","Scolelepis","Scolelepis (Parascolelepis) tridentata","Polychaeta",NA,NA,"Southern California Bight"
"4474",1020697,1020697,1020698,"Species","Fingerina weaveri","(Finger & Lipps, 1990)",715400,NA,NA,8,1,"Foraminifera","Lagenida","Nodosariidae","Fingerina","Fingerina weaveri","Foraminifera incertae sedis",NA,NA,"Southern California Bight"
"4475",1020711,1020711,402534,"Species","Anchinothria hiatidentata","(Moore, 1911)",736597,NA,NA,1,1,"Annelida","Eunicida","Onuphidae","Anchinothria","Anchinothria hiatidentata","Polychaeta",NA,NA,"Southern California Bight"
"4476",1020714,1020714,465119,"Species","Lottia scutum","(Rathke, 1833)",456605,NA,NA,1,1,"Mollusca",NA,"Lottiidae","Lottia","Lottia scutum","Gastropoda",NA,NA,"Southern California Bight"
"4477",1020725,1020725,816731,"Species","Notocomplana rupicola","(Heath & McGregor, 1912)",483522,NA,NA,1,1,"Platyhelminthes","Polycladida","Notoplanidae","Notocomplana","Notocomplana rupicola","Rhabditophora",NA,NA,"Southern California Bight"
"4478",1020744,1020744,623775,"Species","Ennucula cardara","(Dall, 1916)",506590,NA,NA,1,1,"Mollusca","Nuculida","Nuculidae","Ennucula","Ennucula cardara","Bivalvia",NA,NA,"Southern California Bight"
"4479",1020757,1020757,505251,"Species","Saccella elenensis","(G. B. Sowerby I, 1833)",600470,NA,NA,19,1,"Mollusca","Nuculanoida","Nuculanidae","Saccella","Saccella elenensis","Bivalvia",NA,NA,"Southern California Bight"
"4480",1020761,1020761,505251,"Species","Saccella taphria","(Dall, 1897)",600467,NA,NA,61,1,"Mollusca","Nuculanoida","Nuculanidae","Saccella","Saccella taphria","Bivalvia",NA,NA,"Southern California Bight"
"4481",1020773,1020773,770786,"Species","Roperia poulsoni","(Carpenter, 1864)",404119,NA,NA,2,2,"Mollusca","Neogastropoda","Muricidae","Roperia","Roperia poulsoni","Gastropoda",NA,NA,"Southern California Bight"
"4482",1020842,1020842,650791,"Species","Okenia eolida","(Quoy & Gaimard, 1832)",550445,NA,NA,2,1,"Mollusca","Nudibranchia","Goniodorididae","Okenia","Okenia eolida","Gastropoda",NA,NA,"Southern California Bight"
"4483",1020926,1020926,481979,"Species","Ophioderma variegata","Lütken, 1856",243650,NA,NA,1,1,"Echinodermata","Ophiurida","Ophiodermatidae","Ophioderma","Ophioderma variegata","Ophiuroidea",NA,NA,"Southern California Bight"
"4484",1020936,1020936,1014555,"Species","Oxydromus pugettensis","(Johnson, 1901)",710706,NA,NA,10,1,"Annelida","Phyllodocida","Hesionidae","Oxydromus","Oxydromus pugettensis","Polychaeta",NA,NA,"Southern California Bight"
"4485",1020992,1020992,753894,"Species","Ophiothrix (Ophiothrix) rudis","Lyman, 1874",244190,NA,NA,4,1,"Echinodermata","Ophiurida","Ophiotrichidae","Ophiothrix","Ophiothrix (Ophiothrix) rudis","Ophiuroidea",NA,NA,"Southern California Bight"
"4486",1021050,1021050,842154,"Species","Megalorchestia californiana","Brandt, 1851",556789,NA,NA,15,2,"Arthropoda","Amphipoda","Talitridae","Megalorchestia","Megalorchestia californiana","Malacostraca",NA,NA,"Southern California Bight"
"4487",1021059,1021059,752782,"Species","Neaeromya californica","(Dall, 1899)",606436,NA,NA,2,1,"Mollusca",NA,"Lasaeidae","Neaeromya","Neaeromya californica","Bivalvia",NA,NA,"Southern California Bight"
"4488",1021091,1021091,520248,"Species","Topsentia fernaldi","(Sim & Bakus, 1986)",165948,NA,NA,2,2,"Porifera","Suberitida","Halichondriidae","Topsentia","Topsentia fernaldi","Demospongiae",NA,NA,"Southern California Bight"
"4489",1021317,1021317,779012,"Species","Savalia lucifica","(Cutress C.E. & Pequegnat W.E., 1960)",488983,NA,NA,2,1,"Cnidaria","Zoantharia","Parazoanthidae","Savalia","Savalia lucifica","Anthozoa",NA,NA,"Southern California Bight"
"4490",1021322,1021322,1014675,"Species","Bifurgaster californica","(Stone, 1987)",429619,NA,NA,2,1,"Arthropoda","Dendrogastrida","Dendrogastridae","Bifurgaster","Bifurgaster californica",NA,NA,NA,"Southern California Bight"
"4491",1021335,1021335,1021336,"Species","Paciforchestia klawei","(Bousfield, 1961)",556890,NA,NA,1,1,"Arthropoda","Amphipoda","Talitridae","Paciforchestia","Paciforchestia klawei","Malacostraca",NA,NA,"Southern California Bight"
"4492",1021380,1021380,655682,"Species","Pectinaria californiensis","Hartman, 1941",337505,NA,NA,88,1,"Annelida","Terebellida","Pectinariidae","Pectinaria","Pectinaria californiensis","Polychaeta",NA,NA,"Southern California Bight"
"4493",1021386,1021386,772642,"Species","Ampheraster hyperonchus","(H.L. Clark, 1913)",255104,NA,NA,1,1,"Echinodermata","Forcipulatida","Pedicellasteridae","Ampheraster","Ampheraster hyperonchus","Asteroidea",NA,NA,"Southern California Bight"
"4494",1021466,1021466,498597,"Species","Protoperidinium sinaicum","(Matzenauer, 1933) Balech, 1974",232948,NA,NA,1,1,"Myzozoa","Peridiniales","Protoperidiniaceae","Protoperidinium","Protoperidinium sinaicum","Dinophyceae",NA,NA,"Southern California Bight"
"4495",1021572,1021572,603103,"Species","Ascidia vermiformis","(Ritter, 1913)",250041,NA,NA,1,1,"Chordata","Phlebobranchia","Ascidiidae","Ascidia","Ascidia vermiformis","Ascidiacea",NA,NA,"Southern California Bight"
