"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","redlist","status","records","datasets","phylum","order","family","genus","species","class","gisd","ecoregion"
"369",625521,625521,441583,"Species","Euleptorhamphus viridis","(van Hasselt, 1823)",220012,NA,NA,4,2,"Chordata","Beloniformes","Hemiramphidae","Euleptorhamphus","Euleptorhamphus viridis","Actinopteri",NA,"Western Galapagos Islands"
"370",625824,625824,440898,"Order","Euphausiacea","Dana, 1852",1128,NA,NA,9,1,"Arthropoda","Euphausiacea",NA,NA,NA,"Malacostraca",NA,"Western Galapagos Islands"
"371",626335,626335,769049,"Species","Euthynnus lineatus","Kishinouye, 1920",273806,TRUE,"LC",2,2,"Chordata","Perciformes","Scombridae","Euthynnus","Euthynnus lineatus","Actinopteri",NA,"Western Galapagos Islands"
"372",626505,626505,443060,"Species","Exocoetus monocirrhus","Richardson, 1846",217869,NA,NA,8,4,"Chordata","Beloniformes","Exocoetidae","Exocoetus","Exocoetus monocirrhus","Actinopteri",NA,"Western Galapagos Islands"
"373",626507,626507,443060,"Species","Exocoetus obtusirostris","Günther, 1866",126384,NA,NA,1,1,"Chordata","Beloniformes","Exocoetidae","Exocoetus","Exocoetus obtusirostris","Actinopteri",NA,"Western Galapagos Islands"
"374",626510,626510,443060,"Species","Exocoetus volitans","Linnaeus, 1758",126385,NA,NA,6,2,"Chordata","Beloniformes","Exocoetidae","Exocoetus","Exocoetus volitans","Actinopteri",NA,"Western Galapagos Islands"
"375",628783,628783,446285,"Species","Gerres cinereus","(Walbaum, 1792)",276954,TRUE,"LC",4,1,"Chordata","Perciformes","Gerreidae","Gerres","Gerres cinereus","Actinopteri",NA,"Western Galapagos Islands"
"376",628937,628937,776488,"Species","Girella freminvillii","(Valenciennes, 1846)",280861,NA,NA,29,2,"Chordata","Perciformes","Kyphosidae","Girella","Girella freminvillii","Actinopteri",NA,"Western Galapagos Islands"
"377",629011,629011,743939,"Genus","Globicephala","Lesson, 1828",137017,NA,NA,12,5,"Chordata","Cetartiodactyla","Delphinidae","Globicephala",NA,"Mammalia",NA,"Western Galapagos Islands"
"378",629884,629884,448173,"Species","Gonichthys cocco","(Cocco, 1829)",126601,NA,NA,11,1,"Chordata","Myctophiformes","Myctophidae","Gonichthys","Gonichthys cocco","Actinopteri",NA,"Western Galapagos Islands"
"379",629887,629887,448173,"Species","Gonichthys tenuiculus","(Garman, 1899)",272702,NA,NA,1,1,"Chordata","Myctophiformes","Myctophidae","Gonichthys","Gonichthys tenuiculus","Actinopteri",NA,"Western Galapagos Islands"
"380",630274,630274,768987,"Species","Grammonus diagrammus","(Heller & Snodgrass, 1903)",272770,TRUE,"LC",9,3,"Chordata","Ophidiiformes","Bythitidae","Grammonus","Grammonus diagrammus","Actinopteri",NA,"Western Galapagos Islands"
"381",630701,630701,747330,"Species","Gymnothorax dovii","(Günther, 1870)",271831,TRUE,"LC",2,1,"Chordata","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax dovii","Actinopteri",NA,"Western Galapagos Islands"
"382",630996,630996,697756,"Species","Haemulon scudderii","Gill, 1862",275734,TRUE,"LC",8,1,"Chordata","Perciformes","Haemulidae","Haemulon","Haemulon scudderii","Actinopteri",NA,"Western Galapagos Islands"
"383",630997,630997,697756,"Species","Haemulon sexfasciatum","Gill, 1862",275736,TRUE,"LC",1,1,"Chordata","Perciformes","Haemulidae","Haemulon","Haemulon sexfasciatum","Actinopteri",NA,"Western Galapagos Islands"
"384",632306,632306,452121,"Species","Heliaster multiradiata","(Gray)",NA,NA,NA,2,1,"Echinodermata","Forcipulatida","Heliasteridae","Heliaster","Heliaster multiradiata","Asteroidea",NA,"Western Galapagos Islands"
"385",632692,632692,747953,"Species","Hemiramphus saltator","Gilbert & Starks, 1904",272178,TRUE,"LC",1,1,"Chordata","Beloniformes","Hemiramphidae","Hemiramphus","Hemiramphus saltator","Actinopteri",NA,"Western Galapagos Islands"
"386",632747,632747,437058,"Genus","Henricia","Gray, 1840",123276,NA,NA,1,1,"Echinodermata","Spinulosida","Echinasteridae","Henricia",NA,"Asteroidea",NA,"Western Galapagos Islands"
"387",632880,632880,776540,"Species","Herpetoichthys fossatus","(Myers & Wade, 1941)",281051,TRUE,"LC",1,1,"Chordata","Anguilliformes","Ophichthidae","Herpetoichthys","Herpetoichthys fossatus","Actinopteri",NA,"Western Galapagos Islands"
"388",633075,633075,748072,"Species","Heterodontus quoyi","(Fréminville, 1840)",276700,TRUE,"DD",19,1,"Chordata","Heterodontiformes","Heterodontidae","Heterodontus","Heterodontus quoyi","Elasmobranchii",NA,"Western Galapagos Islands"
"389",633506,633506,454129,"Species","Hippocampus ingens","Girard, 1858",275197,TRUE,"VU",8,1,"Chordata","Syngnathiformes","Syngnathidae","Hippocampus","Hippocampus ingens","Actinopteri",NA,"Western Galapagos Islands"
"390",633710,633710,454406,"Species","Hirundichthys marginatus","(Nichols & Breder, 1928)",272170,TRUE,"LC",2,1,"Chordata","Beloniformes","Exocoetidae","Hirundichthys","Hirundichthys marginatus","Actinopteri",NA,"Western Galapagos Islands"
"391",633792,633792,454527,"Species","Holacanthus passer","Valenciennes, 1846",276016,TRUE,"LC",64,3,"Chordata","Perciformes","Pomacanthidae","Holacanthus","Holacanthus passer","Actinopteri",NA,"Western Galapagos Islands"
"392",633874,633874,768895,"Species","Holothuria (Thymiosycia) impatiens","(Forskål, 1775)",125185,NA,NA,2,1,"Echinodermata","Aspidochirotida","Holothuriidae","Holothuria","Holothuria (Thymiosycia) impatiens","Holothuroidea",NA,"Western Galapagos Islands"
"393",634202,634202,455088,"Species","Hoplostethus pacificus","Garman, 1899",272236,NA,NA,1,1,"Chordata","Beryciformes","Trachichthyidae","Hoplostethus","Hoplostethus pacificus","Actinopteri",NA,"Western Galapagos Islands"
"394",634931,634931,748599,"Species","Hypoplectrus unicolor","(Walbaum, 1792)",281121,TRUE,"LC",1,1,"Chordata","Perciformes","Serranidae","Hypoplectrus","Hypoplectrus unicolor","Actinopteri",NA,"Western Galapagos Islands"
"395",634962,634962,456346,"Species","Hyporhamphus gilli","Meek & Hildebrand, 1923",272181,TRUE,"LC",1,1,"Chordata","Beloniformes","Hemiramphidae","Hyporhamphus","Hyporhamphus gilli","Actinopteri",NA,"Western Galapagos Islands"
"396",635068,635068,456482,"Species","Hypsoblennius brevipinnis","(Günther, 1861)",276319,TRUE,"LC",9,2,"Chordata","Perciformes","Blenniidae","Hypsoblennius","Hypsoblennius brevipinnis","Actinopteri",NA,"Western Galapagos Islands"
"397",635171,635171,635169,"Species","Ichthyococcus irregularis","Rechnitzer & Böhlke, 1958",274954,TRUE,"LC",1,1,"Chordata","Stomiiformes","Phosichthyidae","Ichthyococcus","Ichthyococcus irregularis","Actinopteri",NA,"Western Galapagos Islands"
"398",636268,636268,769050,"Species","Katsuwonus pelamis","(Linnaeus, 1758)",127018,TRUE,"LC",2,1,"Chordata","Perciformes","Scombridae","Katsuwonus","Katsuwonus pelamis","Actinopteri",NA,"Western Galapagos Islands"
"399",636606,636606,698147,"Species","Kyphosus analogus","(Gill, 1862)",273519,TRUE,"LC",5,1,"Chordata","Perciformes","Kyphosidae","Kyphosus","Kyphosus analogus","Actinopteri",NA,"Western Galapagos Islands"
"400",636610,636610,698147,"Species","Kyphosus elegans","(Peters, 1869)",273521,TRUE,"LC",3,1,"Chordata","Perciformes","Kyphosidae","Kyphosus","Kyphosus elegans","Actinopteri",NA,"Western Galapagos Islands"
"401",636773,636773,1031012,"Family","Labridae","Cuvier, 1816",125541,NA,NA,18,1,"Chordata","Perciformes","Labridae",NA,NA,"Actinopteri",NA,"Western Galapagos Islands"
"402",636779,636779,749153,"Species","Labrisomus dendriticus","(Reid, 1935)",281250,NA,NA,59,3,"Chordata","Perciformes","Labrisomidae","Labrisomus","Labrisomus dendriticus","Actinopteri",NA,"Western Galapagos Islands"
"403",636787,636787,749153,"Species","Labrisomus multiporosus","Hubbs, 1953",281258,TRUE,"LC",4,1,"Chordata","Perciformes","Labrisomidae","Labrisomus","Labrisomus multiporosus","Actinopteri",NA,"Western Galapagos Islands"
"404",636877,636877,749188,"Species","Laemonema gracillipes","Garman, 1899",272472,NA,NA,1,1,"Chordata","Gadiformes","Moridae","Laemonema","Laemonema gracillipes","Actinopteri",NA,"Western Galapagos Islands"
"405",638069,638069,776626,"Species","Lepidonectes corallicola","(Kendall & Radcliffe, 1912)",281295,TRUE,"VU",38,3,"Chordata","Perciformes","Tripterygiidae","Lepidonectes","Lepidonectes corallicola","Actinopteri",NA,"Western Galapagos Islands"
"406",640315,640315,464872,"Species","Lophelia pertusa","(Linnaeus, 1758)",135161,NA,NA,6,4,"Cnidaria","Scleractinia","Caryophylliidae","Lophelia","Lophelia pertusa","Anthozoa",NA,"Western Galapagos Islands"
"407",640334,640334,464887,"Species","Lophiodes spilurus","(Garman, 1899)",278534,TRUE,"LC",2,2,"Chordata","Lophiiformes","Lophiidae","Lophiodes","Lophiodes spilurus","Actinopteri",NA,"Western Galapagos Islands"
"408",640938,640938,465699,"Species","Lutjanus jordani","(Gilbert, 1898)",276541,TRUE,"LC",1,1,"Chordata","Perciformes","Lutjanidae","Lutjanus","Lutjanus jordani","Actinopteri",NA,"Western Galapagos Islands"
"409",640944,640944,465699,"Species","Lutjanus novemfasciatus","Gill, 1862",276544,TRUE,"LC",2,1,"Chordata","Perciformes","Lutjanidae","Lutjanus","Lutjanus novemfasciatus","Actinopteri",NA,"Western Galapagos Islands"
"410",640952,640952,465699,"Species","Lutjanus viridis","(Valenciennes, 1846)",276552,TRUE,"LC",4,2,"Chordata","Perciformes","Lutjanidae","Lutjanus","Lutjanus viridis","Actinopteri",NA,"Western Galapagos Islands"
"411",641276,641276,546543,"Species","Lytechinus semituberculatus","(Valenciennes in L. Agassiz, 1846)",513379,NA,NA,3,1,"Echinodermata","Camarodonta","Toxopneustidae","Lytechinus","Lytechinus semituberculatus","Echinoidea",NA,"Western Galapagos Islands"
"412",641310,641310,750488,"Species","Lythrypnus rhizophora","(Heller & Snodgrass, 1903)",281469,TRUE,"DD",19,3,"Chordata","Perciformes","Gobiidae","Lythrypnus","Lythrypnus rhizophora","Actinopteri",NA,"Western Galapagos Islands"
"413",641843,641843,467165,"Species","Madrepora oculata","Linnaeus, 1758",135209,NA,NA,10,3,"Cnidaria","Scleractinia","Oculinidae","Madrepora","Madrepora oculata","Anthozoa",NA,"Western Galapagos Islands"
"414",642042,642042,750972,"Species","Malacoctenus zonogaster","Heller & Snodgrass, 1903",281507,TRUE,"VU",22,3,"Chordata","Perciformes","Labrisomidae","Malacoctenus","Malacoctenus zonogaster","Actinopteri",NA,"Western Galapagos Islands"
"415",642047,642047,642046,"Species","Malacosteus niger","Ayres, 1848",127358,NA,NA,1,1,"Chordata","Stomiiformes","Stomiidae","Malacosteus","Malacosteus niger","Actinopteri",NA,"Western Galapagos Islands"
"416",642125,642125,467716,"Species","Malmgreniella pacifica","(Monro)",NA,NA,NA,1,1,"Annelida","Phyllodocida","Polynoidae","Malmgreniella","Malmgreniella pacifica","Polychaeta",NA,"Western Galapagos Islands"
"417",642273,642273,767644,"Species","Manta birostris","(Walbaum, 1792)",105857,TRUE,"VU",7,2,"Chordata","Myliobatiformes","Myliobatidae","Manta","Manta birostris","Elasmobranchii",NA,"Western Galapagos Islands"
"418",642908,642908,767692,"Species","Megabalanus peninsularis","(Pilsbry, 1916)",535227,NA,NA,1,1,"Arthropoda","Sessilia","Balanidae","Megabalanus","Megabalanus peninsularis",NA,NA,"Western Galapagos Islands"
"419",644461,644461,768983,"Species","Microlophichthys microlophus","(Regan, 1925)",126568,NA,NA,1,1,"Chordata","Lophiiformes","Oneirodidae","Microlophichthys","Microlophichthys microlophus","Actinopteri",NA,"Western Galapagos Islands"
"420",644612,644612,776710,"Species","Microspathodon bairdii","(Gill, 1862)",281570,TRUE,"LC",7,1,"Chordata","Perciformes","Pomacentridae","Microspathodon","Microspathodon bairdii","Actinopteri",NA,"Western Galapagos Islands"
"421",645174,645174,698762,"Species","Mobula munkiana","Notarbartolo-di-Sciara, 1987",271482,TRUE,"NT",1,1,"Chordata","Myliobatiformes","Myliobatidae","Mobula","Mobula munkiana","Elasmobranchii",NA,"Western Galapagos Islands"
"422",645543,645543,472776,"Species","Monomitopus malispinosus","(Garman, 1899)",272810,NA,NA,1,1,"Chordata","Ophidiiformes","Ophidiidae","Monomitopus","Monomitopus malispinosus","Actinopteri",NA,"Western Galapagos Islands"
"423",645548,645548,472776,"Species","Monomitopus torvus","Garman, 1899",272813,NA,NA,2,1,"Chordata","Ophidiiformes","Ophidiidae","Monomitopus","Monomitopus torvus","Actinopteri",NA,"Western Galapagos Islands"
"424",645880,645880,698814,"Species","Mugil cephalus","Linnaeus, 1758",126983,TRUE,"LC",3,2,"Chordata","Perciformes","Mugilidae","Mugil","Mugil cephalus","Actinopteri",NA,"Western Galapagos Islands"
"425",645882,645882,698814,"Species","Mugil curema","Valenciennes, 1836",159416,TRUE,"LC",3,1,"Chordata","Perciformes","Mugilidae","Mugil","Mugil curema","Actinopteri",NA,"Western Galapagos Islands"
"426",645909,645909,473475,"Species","Mulloidichthys dentatus","(Gill, 1862)",277990,TRUE,"LC",5,1,"Chordata","Perciformes","Mullidae","Mulloidichthys","Mulloidichthys dentatus","Actinopteri",NA,"Western Galapagos Islands"
"427",646428,646428,698835,"Species","Muraena clepsydra","Gilbert, 1898",271898,TRUE,"LC",6,2,"Chordata","Anguilliformes","Muraenidae","Muraena","Muraena clepsydra","Actinopteri",NA,"Western Galapagos Islands"
"428",646429,646429,698835,"Species","Muraena lentiginosa","Jenyns, 1842",271900,TRUE,"LC",18,2,"Chordata","Anguilliformes","Muraenidae","Muraena","Muraena lentiginosa","Actinopteri",NA,"Western Galapagos Islands"
"429",646672,646672,698872,"Species","Mustelus lunulatus","Jordan & Gilbert, 1882",271389,TRUE,"LC",1,1,"Chordata","Carcharhiniformes","Triakidae","Mustelus","Mustelus lunulatus","Elasmobranchii",NA,"Western Galapagos Islands"
"430",646881,646881,474512,"Species","Myrichthys tigrinus","Girard, 1859",275489,TRUE,"LC",4,2,"Chordata","Anguilliformes","Ophichthidae","Myrichthys","Myrichthys tigrinus","Actinopteri",NA,"Western Galapagos Islands"
"431",646927,646927,752461,"Species","Myripristis leiognathus","Valenciennes, 1846",276199,TRUE,"LC",4,1,"Chordata","Beryciformes","Holocentridae","Myripristis","Myripristis leiognathus","Actinopteri",NA,"Western Galapagos Islands"
"432",646937,646937,776724,"Species","Myroconger nigrodentatus","Castle & Béarez, 1995",281608,TRUE,"LC",2,2,"Chordata","Anguilliformes","Myrocongridae","Myroconger","Myroconger nigrodentatus","Actinopteri",NA,"Western Galapagos Islands"
"433",647098,647098,776726,"Species","Myxodagnus sagitta","Myers & Wade, 1946",281625,TRUE,"VU",3,2,"Chordata","Perciformes","Dactyloscopidae","Myxodagnus","Myxodagnus sagitta","Actinopteri",NA,"Western Galapagos Islands"
"434",650487,650487,753588,"Species","Odontoscion xanthops","Gilbert, 1898",281839,TRUE,"LC",2,2,"Chordata","Perciformes","Sciaenidae","Odontoscion","Odontoscion xanthops","Actinopteri",NA,"Western Galapagos Islands"
"435",650646,650646,699148,"Species","Ogcocephalus radiatus","(Mitchill, 1818)",275913,NA,NA,1,1,"Chordata","Lophiiformes","Ogcocephalidae","Ogcocephalus","Ogcocephalus radiatus","Actinopteri",NA,"Western Galapagos Islands"
"436",650842,650842,699188,"Species","Oligoplites saurus","(Bloch & Schneider, 1801)",159645,NA,NA,1,1,"Chordata","Perciformes","Carangidae","Oligoplites","Oligoplites saurus","Actinopteri",NA,"Western Galapagos Islands"
"437",651515,651515,699282,"Species","Ophichthus rugifer","Jordan & Bollman, 1890",271980,TRUE,"LC",2,1,"Chordata","Anguilliformes","Ophichthidae","Ophichthus","Ophichthus rugifer","Actinopteri",NA,"Western Galapagos Islands"
"438",651563,651563,481833,"Species","Ophioblennius steindachneri","Jordan & Evermann, 1898",273126,TRUE,"LC",66,3,"Chordata","Perciformes","Blenniidae","Ophioblennius","Ophioblennius steindachneri","Actinopteri",NA,"Western Galapagos Islands"
"439",651849,651849,699390,"Species","Opisthonema oglinum","(Lesueur, 1818)",158695,NA,NA,1,1,"Chordata","Clupeiformes","Clupeidae","Opisthonema","Opisthonema oglinum","Actinopteri",NA,"Western Galapagos Islands"
"440",651903,651903,482753,"Species","Oplegnathus insignis","(Kner, 1867)",277893,TRUE,"DD",60,2,"Chordata","Perciformes","Oplegnathidae","Oplegnathus","Oplegnathus insignis","Actinopteri",NA,"Western Galapagos Islands"
"441",652341,652341,483254,"Species","Orthopristis forbesi","Jordan & Starks, 1897",275742,TRUE,"DD",14,1,"Chordata","Perciformes","Haemulidae","Orthopristis","Orthopristis forbesi","Actinopteri",NA,"Western Galapagos Islands"
"442",653234,653234,484651,"Species","Palinurus gracilis","Streets",NA,NA,NA,1,1,"Arthropoda","Decapoda","Palinuridae","Palinurus","Palinurus gracilis","Malacostraca",NA,"Western Galapagos Islands"
"443",653509,653509,485148,"Species","Panulirus gracilis","Streets, 1871",382895,TRUE,"DD",1296,3,"Arthropoda","Decapoda","Palinuridae","Panulirus","Panulirus gracilis","Malacostraca",NA,"Western Galapagos Islands"
"444",654026,654026,776831,"Species","Paralabrax albomaculatus","(Jenyns, 1840)",282051,TRUE,"EN",50,3,"Chordata","Perciformes","Serranidae","Paralabrax","Paralabrax albomaculatus","Actinopteri",NA,"Western Galapagos Islands"
"445",654413,654413,776837,"Species","Paranthias furcifer","(Valenciennes, 1828)",282084,TRUE,"LC",8,1,"Chordata","Perciformes","Serranidae","Paranthias","Paranthias furcifer","Actinopteri",NA,"Western Galapagos Islands"
"446",655653,655653,655650,"Subspecies","Pecten sericea sericea","(Hinds)",NA,NA,NA,1,1,"Mollusca","Pectinoida","Pectinidae","Pecten","Pecten senticosus","Bivalvia",NA,"Western Galapagos Islands"
"447",655666,655666,655665,"Subspecies","Pecten vogdesi galapagensis","Grau",NA,NA,NA,1,1,"Mollusca","Pectinoida","Pectinidae","Pecten","Pecten vogdesi","Bivalvia",NA,"Western Galapagos Islands"
"448",655667,655667,655665,"Subspecies","Pecten vogdesi hancocki","Grau",NA,NA,NA,1,1,"Mollusca","Pectinoida","Pectinidae","Pecten","Pecten vogdesi","Bivalvia",NA,"Western Galapagos Islands"
"449",655766,655766,655763,"Species","Pelagobia longicirrata","Greeff, 1879",130219,NA,NA,3,1,"Annelida","Phyllodocida","Lopadorrhynchidae","Pelagobia","Pelagobia longicirrata","Polychaeta",NA,"Western Galapagos Islands"
"450",656788,656788,755455,"Species","Petrotyx hopkinsi","Heller & Snodgrass, 1903",282224,TRUE,"LC",12,3,"Chordata","Ophidiiformes","Ophidiidae","Petrotyx","Petrotyx hopkinsi","Actinopteri",NA,"Western Galapagos Islands"
"451",657599,657599,491771,"Species","Phronima bowmani","Shih, 1991",549258,NA,NA,2,1,"Arthropoda","Amphipoda","Phronimidae","Phronima","Phronima bowmani","Malacostraca",NA,"Western Galapagos Islands"
"452",657603,657603,491771,"Species","Phronima dunbari","Shih, 1991",549260,NA,NA,2,1,"Arthropoda","Amphipoda","Phronimidae","Phronima","Phronima dunbari","Malacostraca",NA,"Western Galapagos Islands"
"453",657909,657909,755800,"Species","Physiculus nematopus","Gilbert, 1890",272504,TRUE,"LC",1,1,"Chordata","Gadiformes","Moridae","Physiculus","Physiculus nematopus","Actinopteri",NA,"Western Galapagos Islands"
"454",658526,658526,493173,"Species","Plagiotremus azaleus","(Jordan & Bollman, 1890)",278234,TRUE,"LC",55,3,"Chordata","Perciformes","Blenniidae","Plagiotremus","Plagiotremus azaleus","Actinopteri",NA,"Western Galapagos Islands"
"455",658680,658680,776899,"Species","Platygillellus rubellulus","(Kendall & Radcliffe, 1912)",282274,TRUE,"VU",5,2,"Chordata","Perciformes","Dactyloscopidae","Platygillellus","Platygillellus rubellulus","Actinopteri",NA,"Western Galapagos Islands"
"456",661352,661352,769020,"Species","Prognathodes carlhubbsi","Nalbant, 1995",273372,TRUE,"NT",6,2,"Chordata","Perciformes","Chaetodontidae","Prognathodes","Prognathodes carlhubbsi","Actinopteri",NA,"Western Galapagos Islands"
"457",661950,661950,498990,"Species","Psathyrometra bigradata","(Hartlaub, 1895)",430559,NA,NA,4,2,"Echinodermata","Comatulida","Zenometridae","Psathyrometra","Psathyrometra bigradata","Crinoidea",NA,"Western Galapagos Islands"
"458",661975,661975,661972,"Species","Psenes cyanophrys","Valenciennes, 1833",159427,NA,NA,1,1,"Chordata","Perciformes","Nomeidae","Psenes","Psenes cyanophrys","Actinopteri",NA,"Western Galapagos Islands"
"459",662929,662929,500664,"Species","Pseudupeneus grandisquamis","(Gill, 1863)",273662,TRUE,"LC",1,1,"Chordata","Perciformes","Mullidae","Pseudupeneus","Pseudupeneus grandisquamis","Actinopteri",NA,"Western Galapagos Islands"
"460",664031,664031,776981,"Species","Quassiremus evionthas","(Jordan & Bollman, 1890)",282533,TRUE,"VU",1,1,"Chordata","Anguilliformes","Ophichthidae","Quassiremus","Quassiremus evionthas","Actinopteri",NA,"Western Galapagos Islands"
"461",664476,664476,503045,"Species","Remora osteochir","(Cuvier, 1829)",126852,NA,NA,1,1,"Chordata","Perciformes","Echeneidae","Remora","Remora osteochir","Actinopteri",NA,"Western Galapagos Islands"
"462",664477,664477,503045,"Species","Remora remora","(Linnaeus, 1758)",126853,NA,NA,4,2,"Chordata","Perciformes","Echeneidae","Remora","Remora remora","Actinopteri",NA,"Western Galapagos Islands"
"463",664801,664801,767643,"Species","Rhincodon typus","Smith, 1828",105847,TRUE,"VU",1,1,"Chordata","Orectolobiformes","Rhincodontidae","Rhincodon","Rhincodon typus","Elasmobranchii",NA,"Western Galapagos Islands"
"464",664830,664830,700223,"Species","Rhinobatos planiceps","Garman, 1880",271606,TRUE,"DD",1,1,"Chordata","Rajiformes","Rhinobatidae","Rhinobatos","Rhinobatos planiceps","Elasmobranchii",NA,"Western Galapagos Islands"
"465",665155,665155,504317,"Species","Rhynchonereella angelini","(Kinberg, 1866)",416504,NA,NA,1,1,"Annelida","Phyllodocida","Alciopidae","Rhynchonereella","Rhynchonereella angelini","Polychaeta",NA,"Western Galapagos Islands"
"466",665582,665582,768957,"Species","Rosenblattichthys volucris","(Rofen, 1966)",272106,NA,NA,1,1,"Chordata","Aulopiformes","Scopelarchidae","Rosenblattichthys","Rosenblattichthys volucris","Actinopteri",NA,"Western Galapagos Islands"
"467",665706,665706,505105,"Species","Rypticus bicolor","Valenciennes, 1846",275957,TRUE,"LC",8,1,"Chordata","Perciformes","Serranidae","Rypticus","Rypticus bicolor","Actinopteri",NA,"Western Galapagos Islands"
"468",666436,666436,758511,"Species","Sargocentron suborbitalis","(Gill, 1863)",272219,TRUE,"LC",4,1,"Chordata","Beryciformes","Holocentridae","Sargocentron","Sargocentron suborbitalis","Actinopteri",NA,"Western Galapagos Islands"
"469",666814,666814,700357,"Species","Scarus ghobban","Forsskål, 1775",219127,TRUE,"LC",33,3,"Chordata","Perciformes","Scaridae","Scarus","Scarus ghobban","Actinopteri",NA,"Western Galapagos Islands"
"470",666824,666824,700357,"Species","Scarus rubroviolaceus","Bleeker, 1847",219124,TRUE,"LC",3,1,"Chordata","Perciformes","Scaridae","Scarus","Scarus rubroviolaceus","Actinopteri",NA,"Western Galapagos Islands"
"471",667179,667179,748172,"Order","Scleractinia","Bourne, 1900",1363,NA,NA,4,2,"Cnidaria","Scleractinia",NA,NA,NA,"Anthozoa",NA,"Western Galapagos Islands"
"472",667377,667377,507935,"Species","Scomber japonicus","Houttuyn, 1782",127022,TRUE,"LC",6,2,"Chordata","Perciformes","Scombridae","Scomber","Scomber japonicus","Actinopteri",NA,"Western Galapagos Islands"
"473",667399,667399,758817,"Species","Scomberomorus sierra","Jordan & Starks, 1895",273821,TRUE,"LC",23,3,"Chordata","Perciformes","Scombridae","Scomberomorus","Scomberomorus sierra","Actinopteri",NA,"Western Galapagos Islands"
"474",667466,667466,758838,"Species","Scorpaena histrio","Jenyns, 1840",274716,TRUE,"LC",6,2,"Chordata","Scorpaeniformes","Scorpaenidae","Scorpaena","Scorpaena histrio","Actinopteri",NA,"Western Galapagos Islands"
"475",667496,667496,700418,"Species","Scorpaenodes xyris","(Jordan & Gilbert, 1882)",274756,TRUE,"LC",19,3,"Chordata","Scorpaeniformes","Scorpaenidae","Scorpaenodes","Scorpaenodes xyris","Actinopteri",NA,"Western Galapagos Islands"
"476",667854,667854,758969,"Species","Selene peruviana","(Guichenot, 1866)",273286,TRUE,"LC",1,1,"Chordata","Perciformes","Carangidae","Selene","Selene peruviana","Actinopteri",NA,"Western Galapagos Islands"
"477",667860,667860,758969,"Species","Selene vomer","(Linnaeus, 1758)",159649,NA,NA,1,1,"Chordata","Perciformes","Carangidae","Selene","Selene vomer","Actinopteri",NA,"Western Galapagos Islands"
"478",667921,667921,777051,"Species","Semicossyphus darwini","(Jenyns, 1842)",282752,TRUE,"DD",42,2,"Chordata","Perciformes","Labridae","Semicossyphus","Semicossyphus darwini","Actinopteri",NA,"Western Galapagos Islands"
"479",668147,668147,769018,"Species","Seriola lalandi","Valenciennes, 1833",218436,NA,NA,2,2,"Chordata","Perciformes","Carangidae","Seriola","Seriola lalandi","Actinopteri",NA,"Western Galapagos Islands"
"480",668228,668228,759106,"Species","Serranus psittacinus","Valenciennes, 1846",273904,TRUE,"LC",24,1,"Chordata","Perciformes","Serranidae","Serranus","Serranus psittacinus","Actinopteri",NA,"Western Galapagos Islands"
"481",669576,669576,512010,"Species","Sphoeroides annulatus","(Jenyns, 1842)",275272,TRUE,"LC",21,2,"Chordata","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides annulatus","Actinopteri",NA,"Western Galapagos Islands"
"482",669583,669583,512010,"Species","Sphoeroides lobatus","(Steindachner, 1870)",275279,TRUE,"LC",3,1,"Chordata","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides lobatus","Actinopteri",NA,"Western Galapagos Islands"
"483",669610,669610,759716,"Species","Sphyraena idiastes","Heller & Snodgrass, 1903",273981,TRUE,"LC",11,2,"Chordata","Perciformes","Sphyraenidae","Sphyraena","Sphyraena idiastes","Actinopteri",NA,"Western Galapagos Islands"
"484",670307,670307,513102,"Species","Stegastes beebei","(Nichols, 1924)",276665,TRUE,"VU",72,3,"Chordata","Perciformes","Pomacentridae","Stegastes","Stegastes beebei","Actinopteri",NA,"Western Galapagos Islands"
"485",670310,670310,513102,"Species","Stegastes flavilatus","(Gill, 1862)",276668,TRUE,"LC",4,2,"Chordata","Perciformes","Pomacentridae","Stegastes","Stegastes flavilatus","Actinopteri",NA,"Western Galapagos Islands"
"486",671594,671594,760496,"Species","Sufflamen verres","(Gilbert & Starks, 1904)",276853,TRUE,"LC",13,1,"Chordata","Tetraodontiformes","Balistidae","Sufflamen","Sufflamen verres","Actinopteri",NA,"Western Galapagos Islands"
"487",671670,671670,700835,"Species","Syacium ovale","(Günther, 1864)",275843,TRUE,"LC",2,1,"Chordata","Pleuronectiformes","Paralichthyidae","Syacium","Syacium ovale","Actinopteri",NA,"Western Galapagos Islands"
"488",672234,672234,700896,"Species","Synodus lacertinus","Gilbert, 1890",272130,TRUE,"LC",9,1,"Chordata","Aulopiformes","Synodontidae","Synodus","Synodus lacertinus","Actinopteri",NA,"Western Galapagos Islands"
"489",672243,672243,700896,"Species","Synodus scituliceps","Jordan & Gilbert, 1882",272139,TRUE,"LC",4,1,"Chordata","Aulopiformes","Synodontidae","Synodus","Synodus scituliceps","Actinopteri",NA,"Western Galapagos Islands"
